city,date,no2,no2_e4,pm25,temp_c,wind_ms,precip_mm,n_days,no2_obs,pm25_obs
Rawalpindi,2024-06-30,6.601280129277545e-05,0.6601280129277545,40.73474186479261,33.06069328192528,1.1972479833682503,0.47553249692008087,7,7,7
Rawalpindi,2024-07-07,5.345140047406826e-05,0.5345140047406826,31.548598694659564,29.91445263134828,1.7316176933117735,6.711517497266898,7,7,7
Rawalpindi,2024-07-14,5.911593003911207e-05,0.5911593003911207,47.050298737248816,29.526877995065174,0.4447264099065305,1.7597608672193907,7,7,7
Rawalpindi,2024-07-21,5.359393297713479e-05,0.535939329771348,50.950110228726025,31.9474892423545,0.46322606547462536,2.076573038177053,7,6,7
Rawalpindi,2024-07-28,4.8516670198251836e-05,0.4851667019825183,49.17930922149731,30.740798603411488,1.1227741667135631,4.838434901572973,7,5,7
Rawalpindi,2024-08-04,3.1651960004457465e-05,0.3165196000445747,27.163116298862082,28.852863264620243,1.4229741727125624,4.331184953744857,7,5,7
Rawalpindi,2024-08-11,3.918493356023123e-05,0.39184933560231233,21.148295245739867,27.85730439126496,1.5634846943543732,5.638828535424294,7,6,7
Rawalpindi,2024-08-18,3.361878197440048e-05,0.3361878197440048,27.95243855721011,27.9011428943551,0.7849164521345736,4.11278530001733,7,4,7
Rawalpindi,2024-08-25,4.392875844358376e-05,0.43928758443583765,36.29439504173476,27.913468177022146,0.6192839902268584,3.367464120971797,7,7,7
Rawalpindi,2024-09-01,4.8705315286262534e-05,0.4870531528626253,34.12135592293985,26.76724688569937,0.8936292554477608,6.584132944536442,7,4,7
Rawalpindi,2024-09-08,4.292192056753549e-05,0.42921920567535493,33.54275980887566,26.42195315058536,0.7017474899164168,6.569918060446018,7,6,7
Rawalpindi,2024-09-15,6.155640149775742e-05,0.6155640149775741,38.61337816064532,27.272039699787513,0.7172268836643333,1.5763976336565193,7,7,7
Rawalpindi,2024-09-22,6.174985209049501e-05,0.61749852090495,37.952407370739806,27.85419693459891,0.8062181284862089,0.025499649876367787,7,7,7
Rawalpindi,2024-09-29,4.21170331983741e-05,0.421170331983741,40.390900554559884,27.943575220191885,1.0108610343599544,5.296556702551219,7,6,7
Rawalpindi,2024-10-06,5.780203344896375e-05,0.5780203344896375,35.730321605515456,25.597771665007183,1.2718171016486959,0.2137919715852569,7,7,7
Rawalpindi,2024-10-13,7.443913757808109e-05,0.7443913757808108,26.101569165352497,23.63812237719051,1.321870371670645,0.1669948774436487,7,7,7
Rawalpindi,2024-10-20,6.316002121538963e-05,0.6316002121538963,32.296039128868365,24.099453827648535,1.1700574003759883,0.04333064400302592,7,7,7
Rawalpindi,2024-10-27,6.86524914169526e-05,0.6865249141695261,36.11464096803074,23.26739232392071,1.5232503153387855,0.19957440421413017,7,7,7
Rawalpindi,2024-11-03,8.582728633126082e-05,0.8582728633126081,33.92653314851351,21.108176457482575,1.5094984214622598,2.128453309310738,7,6,7
Rawalpindi,2024-11-10,8.376278468852298e-05,0.83762784688523,66.23245903066268,21.052523350113045,0.967843152962815,0.11606416888427538,7,7,7
Rawalpindi,2024-11-17,7.275854440943658e-05,0.7275854440943659,43.5860679729211,17.425222851693473,1.5129908580193343,1.875885202436152,7,5,7
Rawalpindi,2024-11-24,0.00011098288591002309,1.1098288591002308,44.13432036798457,14.94715704989783,1.305160794785306,0.08267022584991801,7,7,7
Rawalpindi,2024-12-01,9.570384291791318e-05,0.9570384291791317,42.33417562189919,14.210002515123383,1.391845870583998,0.06618714271750648,7,6,7
Rawalpindi,2024-12-08,7.916653952251967e-05,0.7916653952251967,40.45501453265872,12.511277744793492,1.7638449928505755,0.19187252717673653,7,7,7
Rawalpindi,2024-12-15,0.0001091243914311163,1.091243914311163,49.19194036612696,9.350347604147496,1.6101902761346825,0.0035039540698702507,7,6,7
Rawalpindi,2024-12-22,0.00012272876503598506,1.2272876503598507,68.43719749635316,10.083481992121124,1.2891871146567766,0.0006118659605647274,7,5,7
Rawalpindi,2024-12-29,9.140213651516413e-05,0.9140213651516413,77.41033314903275,9.851119702939068,1.4399864295265914,0.13359676813187818,7,5,7
Rawalpindi,2025-01-05,0.00013104364842732137,1.3104364842732135,61.77046618636156,11.437291862555778,1.175765612753737,0.5311062057429917,7,7,7
Rawalpindi,2025-01-12,9.504093315305537e-05,0.9504093315305536,63.56622899492369,9.734115151394738,1.5466717898029023,0.3237617931838027,7,7,7
Rawalpindi,2025-01-19,0.00012677853874649988,1.267785387464999,69.81706222996591,9.931298259658279,1.3788831845691687,0.1975815453455592,7,5,7
Rawalpindi,2025-01-26,8.112201891079472e-05,0.8112201891079472,41.40545620013772,11.36868618210149,2.1466582223069444,0.0808397472761402,7,6,7
Rawalpindi,2025-02-02,8.479757495353015e-05,0.8479757495353013,45.14619654133873,12.669122642926945,1.6055131829904605,0.3984378000377496,7,7,7
Rawalpindi,2025-02-09,0.00010008923183132264,1.0008923183132263,44.521300795145805,12.944739891270071,1.5613409607560886,0.04076674891687426,7,7,7
Rawalpindi,2025-02-16,6.823176262055182e-05,0.6823176262055183,31.571853732677535,14.017949507542896,1.5892481658258333,0.2862570696913428,7,6,7
Rawalpindi,2025-02-23,8.08828854523436e-05,0.8088288545234359,31.069800489361153,14.347663615851113,1.5821448397570743,6.497576513917676,7,7,7
Rawalpindi,2025-03-02,6.258870329911832e-05,0.6258870329911831,30.27313241864604,14.035475332561077,1.4800711113747984,8.393554453413053,7,4,7
Rawalpindi,2025-03-09,5.2349052160120756e-05,0.5234905216012076,30.40517500945963,13.846601667788832,1.9234156892882297,3.848404109493068,7,5,7
Rawalpindi,2025-03-16,5.5493649750152965e-05,0.5549364975015296,29.70934415060765,16.378641419160488,1.8520104583671189,2.894576343333113,7,5,7
Rawalpindi,2025-03-23,7.563655139354986e-05,0.7563655139354986,24.59832406592508,18.202573400189628,1.4746876793118553,0.035504738597633985,7,7,7
Rawalpindi,2025-03-30,5.1947125619733056e-05,0.5194712561973306,24.057044269164,19.398890489541504,1.7198861153029104,0.8712346247305386,7,6,7
Rawalpindi,2025-04-06,4.2126038586977366e-05,0.42126038586977366,20.90527831623091,21.420803916155567,2.1062282918339905,0.06645391306589662,7,6,7
Rawalpindi,2025-04-13,5.426967160070683e-05,0.5426967160070684,23.412619742084413,25.32968268992713,1.2444055060712418,1.0134104989144839,7,7,7
Rawalpindi,2025-04-20,6.899033609801422e-05,0.6899033609801423,27.204840112541856,25.744800223362088,2.0858089042147756,5.387461676098881,7,6,7
Rawalpindi,2025-04-27,6.516704627241265e-05,0.6516704627241267,19.372571665291098,25.03659288717419,2.186037623112825,0.038853240027085255,7,7,7
Rawalpindi,2025-05-04,6.103811866779149e-05,0.610381186677915,44.32328313045543,26.958503945782915,1.603149859958036,1.4974571820319442,7,5,7
Rawalpindi,2025-05-11,5.3108583733396994e-05,0.53108583733397,42.09632411523493,26.65783903753506,1.3687543386469128,0.7004315054371284,7,6,7
Rawalpindi,2025-05-18,6.392867225197356e-05,0.6392867225197355,23.05407594852326,30.607852126074818,1.474175741018539,0.7029088009433827,7,7,7
Rawalpindi,2025-05-25,5.4078931779417797e-05,0.5407893177941779,48.485904012029245,32.35710774523362,1.7426185679770203,0.041175464956866074,7,6,7
Rawalpindi,2025-06-01,5.0432276475549785e-05,0.5043227647554979,38.7761497778252,29.493956244884846,1.8492044161641361,1.949344742186873,7,6,7
Rawalpindi,2025-06-08,4.570015738915622e-05,0.4570015738915622,34.899738595382736,30.434608169060684,1.351926989736581,0.14898345302288188,7,7,7
Rawalpindi,2025-06-15,5.9358861098623324e-05,0.5935886109862334,36.90516631362844,35.58419280276355,0.9868531000999895,0.01890314393553511,7,7,7
Rawalpindi,2025-06-22,4.984392501801799e-05,0.49843925018018,55.736125959180505,32.888127363130785,1.8396776820050833,1.7991466007651145,7,6,7
Rawalpindi,2025-06-29,5.1053785706905584e-05,0.5105378570690559,40.34389584631094,29.467990468556188,1.7218527153243781,7.220863569219353,7,6,7
Rawalpindi,2025-07-06,3.8928765091887696e-05,0.38928765091887696,34.92700439124633,28.246425144437563,1.9503316183046746,9.68301696066454,7,6,7
Rawalpindi,2025-07-13,3.572753607811499e-05,0.3572753607811499,33.95893987460898,27.4719035386804,1.12071270413306,7.928781964914484,7,7,7
Rawalpindi,2025-07-20,4.2790332913185086e-05,0.4279033291318508,45.59108297928533,27.048697452686188,1.0361086235125063,12.83822643878737,7,4,7
Rawalpindi,2025-07-27,3.100667771104155e-05,0.3100667771104156,38.45822363836211,27.625961674792286,1.134093462858069,10.22409189854243,7,5,7
Rawalpindi,2025-08-03,3.251121611499206e-05,0.32511216114992064,37.15520188170889,27.910490381526433,1.431200747067692,3.9109545373711136,7,7,7
Rawalpindi,2025-08-10,3.3563447548701384e-05,0.3356344754870138,48.49649846118341,27.999650673561064,0.86614885822429,3.567913279907413,7,6,7
Rawalpindi,2025-08-17,3.2937451321696093e-05,0.329374513216961,48.082036311642206,27.69967220397947,1.638510878189871,5.068581935999277,7,5,7
Rawalpindi,2025-08-24,4.534369065457781e-05,0.4534369065457781,33.55729072769414,26.61398707086882,1.0035565146920873,5.4986407978316425,7,5,7
Rawalpindi,2025-08-31,3.16330330501362e-05,0.31633033050136206,34.84489450879429,25.82426383877551,1.1333657994854915,6.943707053089267,7,7,7
Rawalpindi,2025-09-07,3.294402755120029e-05,0.3294402755120029,32.76269758464368,25.676416476096374,0.658734069910064,3.158612307058801,7,6,7
Rawalpindi,2025-09-14,3.5888851056873154e-05,0.35888851056873156,45.58591190429922,26.999137734972333,0.6685739627866788,0.4605823054117342,7,6,7
Rawalpindi,2025-09-21,4.590681282048076e-05,0.45906812820480764,46.92136539891989,27.532379417761685,0.8722057852215518,0.41012785544115415,7,7,7
Rawalpindi,2025-09-28,5.2421612479507756e-05,0.5242161247950776,49.14162050793606,27.240636420002755,1.208075649845761,0.20568581945643002,7,7,7
