city,date,no2
Lahore,2020-03-25,2.584581715174696E-5
Karachi,2020-03-25,
Islamabad,2020-03-25,2.306784232003157E-5
Faisalabad,2020-03-25,2.401390732241921E-5
Rawalpindi,2020-03-25,1.6894141775280068E-5
Multan,2020-03-25,1.6825515595382086E-5
Peshawar,2020-03-25,1.4471948530875046E-5
Gujranwala,2020-03-25,1.463931928996161E-5
Quetta,2020-03-25,8.018883296583178E-6
Sialkot,2020-03-25,
Hyderabad,2020-03-25,8.350547432200983E-6
Bahawalpur,2020-03-25,1.9641960913802047E-5
Sargodha,2020-03-25,1.5567176722807925E-5
Sukkur,2020-03-25,1.8271046815660095E-5
Larkana,2020-03-25,1.65836468596984E-5
Lahore,2020-03-26,
Karachi,2020-03-26,
Islamabad,2020-03-26,
Faisalabad,2020-03-26,
Rawalpindi,2020-03-26,
Multan,2020-03-26,
Peshawar,2020-03-26,
Gujranwala,2020-03-26,2.7828301277729546E-5
Quetta,2020-03-26,3.301833229055355E-6
Sialkot,2020-03-26,2.4152783921828037E-5
Hyderabad,2020-03-26,
Bahawalpur,2020-03-26,4.4598663940062104E-5
Sargodha,2020-03-26,3.698043115169275E-5
Sukkur,2020-03-26,3.85630044481524E-5
Larkana,2020-03-26,
Lahore,2020-03-27,
Karachi,2020-03-27,4.635228212988188E-5
Islamabad,2020-03-27,
Faisalabad,2020-03-27,
Rawalpindi,2020-03-27,
Multan,2020-03-27,1.4461161530884632E-5
Peshawar,2020-03-27,
Gujranwala,2020-03-27,
Quetta,2020-03-27,1.4520856683580043E-6
Sialkot,2020-03-27,
Hyderabad,2020-03-27,2.0188353310175404E-5
Bahawalpur,2020-03-27,1.2145255148018756E-5
Sargodha,2020-03-27,
Sukkur,2020-03-27,1.670916366684798E-5
Larkana,2020-03-27,1.4681463479477385E-5
Lahore,2020-03-28,2.110260872575109E-5
Karachi,2020-03-28,4.056953548485451E-5
Islamabad,2020-03-28,1.2856193716843773E-5
Faisalabad,2020-03-28,1.3284540396491829E-5
Rawalpindi,2020-03-28,1.3956414486805838E-5
Multan,2020-03-28,2.5575194798905717E-5
Peshawar,2020-03-28,
Gujranwala,2020-03-28,1.8614968047161066E-5
Quetta,2020-03-28,
Sialkot,2020-03-28,1.7641133603065557E-5
Hyderabad,2020-03-28,2.4090975701737647E-5
Bahawalpur,2020-03-28,2.36780957097845E-5
Sargodha,2020-03-28,
Sukkur,2020-03-28,2.8059167011829425E-5
Larkana,2020-03-28,2.670525190145607E-5
Lahore,2020-03-29,3.162510774612517E-5
Karachi,2020-03-29,5.4366529651630166E-5
Islamabad,2020-03-29,1.7120016063113678E-5
Faisalabad,2020-03-29,2.1937784437420738E-5
Rawalpindi,2020-03-29,1.6669629400062717E-5
Multan,2020-03-29,2.306753732288691E-5
Peshawar,2020-03-29,1.7480753154160154E-5
Gujranwala,2020-03-29,1.4483953897629814E-5
Quetta,2020-03-29,1.729390391360245E-5
Sialkot,2020-03-29,1.0791858435819687E-5
Hyderabad,2020-03-29,2.690230622188095E-5
Bahawalpur,2020-03-29,2.2686024958895877E-5
Sargodha,2020-03-29,1.723523723438973E-5
Sukkur,2020-03-29,3.090106460184582E-5
Larkana,2020-03-29,2.7808149137895364E-5
Lahore,2020-03-30,4.273779000000716E-5
Karachi,2020-03-30,3.5772699939721094E-5
Islamabad,2020-03-30,
Faisalabad,2020-03-30,
Rawalpindi,2020-03-30,
Multan,2020-03-30,2.3628444001795675E-5
Peshawar,2020-03-30,1.2815390838914057E-5
Gujranwala,2020-03-30,
Quetta,2020-03-30,
Sialkot,2020-03-30,
Hyderabad,2020-03-30,3.1460913248518496E-5
Bahawalpur,2020-03-30,1.970475170480115E-5
Sargodha,2020-03-30,
Sukkur,2020-03-30,2.3361430976742628E-5
Larkana,2020-03-30,3.054476720220403E-5
Lahore,2020-03-31,
Karachi,2020-03-31,3.108183792863918E-5
Islamabad,2020-03-31,
Faisalabad,2020-03-31,4.2733952085093685E-5
Rawalpindi,2020-03-31,
Multan,2020-03-31,1.7896049850282566E-5
Peshawar,2020-03-31,
Gujranwala,2020-03-31,
Quetta,2020-03-31,9.842998617524349E-6
Sialkot,2020-03-31,
Hyderabad,2020-03-31,2.7679719030646903E-5
Bahawalpur,2020-03-31,2.6255517801786185E-5
Sargodha,2020-03-31,
Sukkur,2020-03-31,2.3853390367264877E-5
Larkana,2020-03-31,3.078579650058345E-5
Lahore,2020-04-01,2.401190669152532E-5
Karachi,2020-04-01,4.783035503752668E-5
Islamabad,2020-04-01,1.6073931579275716E-5
Faisalabad,2020-04-01,1.542846198745561E-5
Rawalpindi,2020-04-01,1.5476383029570808E-5
Multan,2020-04-01,2.2622649320483847E-5
Peshawar,2020-04-01,1.89058657161233E-5
Gujranwala,2020-04-01,1.0939691578550496E-5
Quetta,2020-04-01,8.345235801852337E-6
Sialkot,2020-04-01,1.0623417370591955E-5
Hyderabad,2020-04-01,3.309195086847907E-5
Bahawalpur,2020-04-01,2.119203932465422E-5
Sargodha,2020-04-01,9.707940351097442E-6
Sukkur,2020-04-01,2.723473871540362E-5
Larkana,2020-04-01,3.099315176748646E-5
Lahore,2020-04-02,3.430066253890896E-5
Karachi,2020-04-02,7.53896154819206E-5
Islamabad,2020-04-02,2.9757805624514392E-5
Faisalabad,2020-04-02,2.9690285870799464E-5
Rawalpindi,2020-04-02,3.120161044541901E-5
Multan,2020-04-02,3.736093101293577E-5
Peshawar,2020-04-02,2.6272263555220944E-5
Gujranwala,2020-04-02,2.4161231716599102E-5
Quetta,2020-04-02,1.680406586552013E-5
Sialkot,2020-04-02,2.316107875389853E-5
Hyderabad,2020-04-02,2.993979916008199E-5
Bahawalpur,2020-04-02,2.502100401507079E-5
Sargodha,2020-04-02,2.4297171561285823E-5
Sukkur,2020-04-02,2.5879814338596485E-5
Larkana,2020-04-02,3.127750620633704E-5
Lahore,2020-04-03,3.813096613041537E-5
Karachi,2020-04-03,4.951845563131758E-5
Islamabad,2020-04-03,1.0070365827742155E-5
Faisalabad,2020-04-03,2.4614956881975845E-5
Rawalpindi,2020-04-03,1.3735647340419388E-5
Multan,2020-04-03,3.449614755871669E-5
Peshawar,2020-04-03,2.5121662474703044E-5
Gujranwala,2020-04-03,1.6033429410222472E-5
Quetta,2020-04-03,1.087057301612327E-5
Sialkot,2020-04-03,9.727235878304251E-6
Hyderabad,2020-04-03,2.63565867221486E-5
Bahawalpur,2020-04-03,2.9157661540351747E-5
Sargodha,2020-04-03,2.2142839139244428E-5
Sukkur,2020-04-03,2.9204533476041622E-5
Larkana,2020-04-03,2.6832406106596796E-5
Lahore,2020-04-04,3.8750276889100014E-5
Karachi,2020-04-04,4.7661795652174825E-5
Islamabad,2020-04-04,3.1031446076007114E-5
Faisalabad,2020-04-04,2.795226413241003E-5
Rawalpindi,2020-04-04,3.018863115378251E-5
Multan,2020-04-04,2.8107628898103374E-5
Peshawar,2020-04-04,2.4357002974612704E-5
Gujranwala,2020-04-04,2.6063988213640846E-5
Quetta,2020-04-04,1.0972383011286667E-5
Sialkot,2020-04-04,2.452351803262279E-5
Hyderabad,2020-04-04,3.1694292137145826E-5
Bahawalpur,2020-04-04,2.2651313621647404E-5
Sargodha,2020-04-04,2.2714410881282363E-5
Sukkur,2020-04-04,2.242753251002554E-5
Larkana,2020-04-04,3.0513192849621042E-5
Lahore,2020-04-05,3.482007838074996E-5
Karachi,2020-04-05,4.765820243748951E-5
Islamabad,2020-04-05,2.887480729435829E-5
Faisalabad,2020-04-05,2.9773515331531192E-5
Rawalpindi,2020-04-05,3.204992026439868E-5
Multan,2020-04-05,3.276196748043286E-5
Peshawar,2020-04-05,
Gujranwala,2020-04-05,2.7300809230367384E-5
Quetta,2020-04-05,1.0227665608911477E-5
Sialkot,2020-04-05,2.2841623357639677E-5
Hyderabad,2020-04-05,3.953042298317949E-5
Bahawalpur,2020-04-05,2.5135437833776815E-5
Sargodha,2020-04-05,1.8249224208197927E-5
Sukkur,2020-04-05,2.654859034002615E-5
Larkana,2020-04-05,3.1650311115397174E-5
Lahore,2020-04-06,3.093308909507353E-5
Karachi,2020-04-06,5.236809464479333E-5
Islamabad,2020-04-06,9.814653380826302E-6
Faisalabad,2020-04-06,1.2277185924538853E-5
Rawalpindi,2020-04-06,1.0254787459420765E-5
Multan,2020-04-06,1.9375203124032554E-5
Peshawar,2020-04-06,
Gujranwala,2020-04-06,9.556490399403941E-6
Quetta,2020-04-06,3.005244403408922E-6
Sialkot,2020-04-06,3.5004893845079748E-6
Hyderabad,2020-04-06,3.4309280241031396E-5
Bahawalpur,2020-04-06,1.815114897843122E-5
Sargodha,2020-04-06,9.653623163146023E-6
Sukkur,2020-04-06,2.5477942935823078E-5
Larkana,2020-04-06,2.9108571712162234E-5
Lahore,2020-04-07,3.292018498130668E-5
Karachi,2020-04-07,4.593272847081557E-5
Islamabad,2020-04-07,2.6303611031854727E-5
Faisalabad,2020-04-07,2.6964121654757043E-5
Rawalpindi,2020-04-07,2.6252730152411316E-5
Multan,2020-04-07,2.927799979932518E-5
Peshawar,2020-04-07,1.631932811535692E-5
Gujranwala,2020-04-07,2.8898838131080845E-5
Quetta,2020-04-07,1.2466388872284653E-5
Sialkot,2020-04-07,2.3654302945943465E-5
Hyderabad,2020-04-07,3.075663716553369E-5
Bahawalpur,2020-04-07,2.0735753156629196E-5
Sargodha,2020-04-07,2.0483339912880893E-5
Sukkur,2020-04-07,2.293136158452236E-5
Larkana,2020-04-07,2.0114647416203707E-5
Lahore,2020-04-08,3.728536926705903E-5
Karachi,2020-04-08,5.031599171164456E-5
Islamabad,2020-04-08,3.2187197702929645E-5
Faisalabad,2020-04-08,3.063110811408934E-5
Rawalpindi,2020-04-08,2.909467098785365E-5
Multan,2020-04-08,3.851580669295812E-5
Peshawar,2020-04-08,2.467212835484345E-5
Gujranwala,2020-04-08,2.8379447117939844E-5
Quetta,2020-04-08,1.2271194909810798E-5
Sialkot,2020-04-08,2.4630158839796154E-5
Hyderabad,2020-04-08,2.4218733004446563E-5
Bahawalpur,2020-04-08,2.0948917778209903E-5
Sargodha,2020-04-08,2.391478483730407E-5
Sukkur,2020-04-08,1.964439959616863E-5
Larkana,2020-04-08,1.682341054966651E-5
Lahore,2020-04-09,
Karachi,2020-04-09,2.0230280095799847E-5
Islamabad,2020-04-09,3.383950796972921E-5
Faisalabad,2020-04-09,2.4756306238422226E-5
Rawalpindi,2020-04-09,3.199950469319208E-5
Multan,2020-04-09,
Peshawar,2020-04-09,2.235137987635051E-5
Gujranwala,2020-04-09,2.7522835639962885E-5
Quetta,2020-04-09,1.0286767441881657E-5
Sialkot,2020-04-09,2.1212564179506806E-5
Hyderabad,2020-04-09,2.0740126624901243E-5
Bahawalpur,2020-04-09,1.5121659358651808E-5
Sargodha,2020-04-09,1.745478686349378E-5
Sukkur,2020-04-09,1.9561165685394584E-5
Larkana,2020-04-09,2.4129184517117852E-5
Lahore,2020-04-10,2.3362275348966837E-5
Karachi,2020-04-10,3.925689593264726E-5
Islamabad,2020-04-10,2.6661894995843046E-5
Faisalabad,2020-04-10,2.4597957290080842E-5
Rawalpindi,2020-04-10,2.706486287923012E-5
Multan,2020-04-10,1.88028579763439E-5
Peshawar,2020-04-10,1.723605833947247E-5
Gujranwala,2020-04-10,1.7919879968390963E-5
Quetta,2020-04-10,4.95991475640827E-6
Sialkot,2020-04-10,1.825231245429469E-5
Hyderabad,2020-04-10,3.5078681701190355E-5
Bahawalpur,2020-04-10,2.296427594314476E-5
Sargodha,2020-04-10,2.2725139256234687E-5
Sukkur,2020-04-10,2.422325098047577E-5
Larkana,2020-04-10,1.909962003195792E-5
Lahore,2020-04-11,2.8447434656104095E-5
Karachi,2020-04-11,8.721771738799498E-5
Islamabad,2020-04-11,2.3367207848383834E-5
Faisalabad,2020-04-11,1.8382337272637957E-5
Rawalpindi,2020-04-11,1.8214936275631276E-5
Multan,2020-04-11,2.364599869591918E-5
Peshawar,2020-04-11,1.3977786896368092E-5
Gujranwala,2020-04-11,1.3282657187532112E-5
Quetta,2020-04-11,6.404757094270707E-6
Sialkot,2020-04-11,1.1565919528174373E-5
Hyderabad,2020-04-11,3.3310190921611804E-5
Bahawalpur,2020-04-11,2.155773618056543E-5
Sargodha,2020-04-11,1.4870169644782976E-5
Sukkur,2020-04-11,2.3610564348239994E-5
Larkana,2020-04-11,2.690476635196982E-5
Lahore,2020-04-12,3.856676656019438E-5
Karachi,2020-04-12,4.252214895788648E-5
Islamabad,2020-04-12,2.9158475442049924E-5
Faisalabad,2020-04-12,2.659383593345322E-5
Rawalpindi,2020-04-12,2.8706677381312824E-5
Multan,2020-04-12,2.694933533672727E-5
Peshawar,2020-04-12,1.7398798854229283E-5
Gujranwala,2020-04-12,2.071104795347356E-5
Quetta,2020-04-12,7.645870655628753E-6
Sialkot,2020-04-12,1.791809094618604E-5
Hyderabad,2020-04-12,2.7487713756962344E-5
Bahawalpur,2020-04-12,2.3378877961624197E-5
Sargodha,2020-04-12,2.1158026340254488E-5
Sukkur,2020-04-12,1.9725097010816638E-5
Larkana,2020-04-12,2.5710913117959557E-5
Lahore,2020-04-13,3.081541434881862E-5
Karachi,2020-04-13,4.6589645842152955E-5
Islamabad,2020-04-13,2.9386732487443722E-5
Faisalabad,2020-04-13,2.61924212136928E-5
Rawalpindi,2020-04-13,4.265575997826491E-5
Multan,2020-04-13,4.170064888739937E-5
Peshawar,2020-04-13,2.604764153968338E-5
Gujranwala,2020-04-13,
Quetta,2020-04-13,2.0351244232763322E-5
Sialkot,2020-04-13,
Hyderabad,2020-04-13,2.2730244455033633E-5
Bahawalpur,2020-04-13,4.203562544366253E-5
Sargodha,2020-04-13,1.6557190979420955E-5
Sukkur,2020-04-13,
Larkana,2020-04-13,
Lahore,2020-04-14,2.675155711994791E-5
Karachi,2020-04-14,4.047435838615585E-5
Islamabad,2020-04-14,5.342096848047732E-5
Faisalabad,2020-04-14,2.3546918359710226E-5
Rawalpindi,2020-04-14,5.8562648223016774E-5
Multan,2020-04-14,3.108313185993451E-5
Peshawar,2020-04-14,
Gujranwala,2020-04-14,2.225011652794281E-5
Quetta,2020-04-14,
Sialkot,2020-04-14,-1.1223422400491111E-5
Hyderabad,2020-04-14,1.948482127776277E-5
Bahawalpur,2020-04-14,
Sargodha,2020-04-14,2.2369058734521104E-5
Sukkur,2020-04-14,2.7905017390302433E-5
Larkana,2020-04-14,2.655575309359547E-5
Lahore,2020-04-15,5.0078668924989026E-5
Karachi,2020-04-15,4.179851794451541E-5
Islamabad,2020-04-15,2.3875172238925577E-5
Faisalabad,2020-04-15,3.396947701558425E-5
Rawalpindi,2020-04-15,2.5555629408303266E-5
Multan,2020-04-15,3.198575008278296E-5
Peshawar,2020-04-15,1.960414914959773E-5
Gujranwala,2020-04-15,3.273335811546866E-5
Quetta,2020-04-15,1.6021975287794563E-5
Sialkot,2020-04-15,3.2505347425510935E-5
Hyderabad,2020-04-15,4.108569673893E-5
Bahawalpur,2020-04-15,3.574361232565578E-5
Sargodha,2020-04-15,2.6712409461877064E-5
Sukkur,2020-04-15,3.38243757315436E-5
Larkana,2020-04-15,3.978153149266408E-5
Lahore,2020-04-16,3.750521989482147E-5
Karachi,2020-04-16,5.202756490787863E-5
Islamabad,2020-04-16,
Faisalabad,2020-04-16,
Rawalpindi,2020-04-16,
Multan,2020-04-16,
Peshawar,2020-04-16,2.3140245305271042E-5
Gujranwala,2020-04-16,3.0222419222929086E-5
Quetta,2020-04-16,
Sialkot,2020-04-16,2.2344364987778412E-5
Hyderabad,2020-04-16,5.394761503533289E-5
Bahawalpur,2020-04-16,
Sargodha,2020-04-16,3.7084752821888364E-5
Sukkur,2020-04-16,4.043331758594646E-5
Larkana,2020-04-16,
Lahore,2020-04-17,1.6809109864956364E-5
Karachi,2020-04-17,3.4863246855705996E-5
Islamabad,2020-04-17,
Faisalabad,2020-04-17,
Rawalpindi,2020-04-17,
Multan,2020-04-17,3.3233468361033576E-5
Peshawar,2020-04-17,
Gujranwala,2020-04-17,
Quetta,2020-04-17,4.288201947954073E-6
Sialkot,2020-04-17,
Hyderabad,2020-04-17,2.7174075384275727E-5
Bahawalpur,2020-04-17,2.936732181554987E-5
Sargodha,2020-04-17,
Sukkur,2020-04-17,2.7046361785394013E-5
Larkana,2020-04-17,1.8931325858372914E-5
Lahore,2020-04-18,3.311445274577218E-5
Karachi,2020-04-18,3.562454315901468E-5
Islamabad,2020-04-18,1.0056472061077578E-5
Faisalabad,2020-04-18,2.3671460473769985E-5
Rawalpindi,2020-04-18,1.2105011468968641E-5
Multan,2020-04-18,3.262057423856249E-5
Peshawar,2020-04-18,1.2672366286685522E-5
Gujranwala,2020-04-18,1.812172457855952E-5
Quetta,2020-04-18,6.946041749641328E-6
Sialkot,2020-04-18,1.4975251660769909E-5
Hyderabad,2020-04-18,2.8235454229245895E-5
Bahawalpur,2020-04-18,2.7183681567278087E-5
Sargodha,2020-04-18,1.918073361390149E-5
Sukkur,2020-04-18,3.3313830140209975E-5
Larkana,2020-04-18,3.1886540647727026E-5
Lahore,2020-04-19,3.883063944121361E-5
Karachi,2020-04-19,2.7536005801270514E-5
Islamabad,2020-04-19,1.7749891315613593E-5
Faisalabad,2020-04-19,3.1097187550468324E-5
Rawalpindi,2020-04-19,1.926835429287809E-5
Multan,2020-04-19,3.3930623122252285E-5
Peshawar,2020-04-19,2.0427926034767632E-5
Gujranwala,2020-04-19,2.4588288428078458E-5
Quetta,2020-04-19,1.2896224224787424E-5
Sialkot,2020-04-19,2.1149081766449687E-5
Hyderabad,2020-04-19,2.1070254579937196E-5
Bahawalpur,2020-04-19,3.0773992557088554E-5
Sargodha,2020-04-19,2.104254200864981E-5
Sukkur,2020-04-19,2.6644873610580067E-5
Larkana,2020-04-19,3.40990048773735E-5
Lahore,2020-04-20,
Karachi,2020-04-20,4.0263955967271825E-5
Islamabad,2020-04-20,4.621735329511922E-5
Faisalabad,2020-04-20,3.550698507276545E-5
Rawalpindi,2020-04-20,5.431760265940289E-5
Multan,2020-04-20,3.978713488342919E-5
Peshawar,2020-04-20,2.198068373803061E-5
Gujranwala,2020-04-20,
Quetta,2020-04-20,1.1252089265049425E-5
Sialkot,2020-04-20,
Hyderabad,2020-04-20,3.513892595133815E-5
Bahawalpur,2020-04-20,3.339338297667196E-5
Sargodha,2020-04-20,2.578664873780506E-5
Sukkur,2020-04-20,3.38270690153688E-5
Larkana,2020-04-20,3.6756552425034745E-5
Lahore,2020-04-21,4.308401187457146E-5
Karachi,2020-04-21,5.857197665613409E-5
Islamabad,2020-04-21,4.0037493662695964E-5
Faisalabad,2020-04-21,4.2364245026127266E-5
Rawalpindi,2020-04-21,3.726175631183832E-5
Multan,2020-04-21,5.472544812845993E-5
Peshawar,2020-04-21,2.9482533492093628E-5
Gujranwala,2020-04-21,2.8359372723876015E-5
Quetta,2020-04-21,1.6993625406097686E-5
Sialkot,2020-04-21,2.384563886911795E-5
Hyderabad,2020-04-21,3.8938373516230206E-5
Bahawalpur,2020-04-21,5.961264080043133E-5
Sargodha,2020-04-21,3.149128922967115E-5
Sukkur,2020-04-21,3.484211052128756E-5
Larkana,2020-04-21,3.892043809459876E-5
Lahore,2020-04-22,5.701567226204216E-5
Karachi,2020-04-22,3.334124304871101E-5
Islamabad,2020-04-22,3.878873123685106E-5
Faisalabad,2020-04-22,4.653704411572682E-5
Rawalpindi,2020-04-22,3.5130420822047725E-5
Multan,2020-04-22,4.1061551227569034E-5
Peshawar,2020-04-22,3.0655396048188464E-5
Gujranwala,2020-04-22,4.172099197089354E-5
Quetta,2020-04-22,
Sialkot,2020-04-22,3.5223650282151645E-5
Hyderabad,2020-04-22,2.2454255607711072E-5
Bahawalpur,2020-04-22,3.6539923325420865E-5
Sargodha,2020-04-22,3.757848708659515E-5
Sukkur,2020-04-22,
Larkana,2020-04-22,3.3181446121807654E-5
Lahore,2020-04-23,5.915428385238596E-5
Karachi,2020-04-23,3.443522215663931E-5
Islamabad,2020-04-23,4.9408424994958095E-5
Faisalabad,2020-04-23,5.519926647767165E-5
Rawalpindi,2020-04-23,4.224342125076719E-5
Multan,2020-04-23,5.402044961171068E-5
Peshawar,2020-04-23,3.734833812982667E-5
Gujranwala,2020-04-23,3.364835143009156E-5
Quetta,2020-04-23,2.0619503630462716E-5
Sialkot,2020-04-23,2.7098730494856703E-5
Hyderabad,2020-04-23,3.717845520566307E-5
Bahawalpur,2020-04-23,3.841332359552913E-5
Sargodha,2020-04-23,4.0428055003498473E-5
Sukkur,2020-04-23,3.4496386625127336E-5
Larkana,2020-04-23,4.4781811118704155E-5
Lahore,2020-04-24,6.836923241405685E-5
Karachi,2020-04-24,2.9725274520165725E-5
Islamabad,2020-04-24,5.166345410556867E-5
Faisalabad,2020-04-24,4.63488711246489E-5
Rawalpindi,2020-04-24,4.386534910164432E-5
Multan,2020-04-24,5.393283871423075E-5
Peshawar,2020-04-24,3.505161576144826E-5
Gujranwala,2020-04-24,4.3219561852338594E-5
Quetta,2020-04-24,1.3241262331062616E-5
Sialkot,2020-04-24,2.7817422294356098E-5
Hyderabad,2020-04-24,1.800667269932281E-5
Bahawalpur,2020-04-24,4.3419176811253456E-5
Sargodha,2020-04-24,3.2694311209880805E-5
Sukkur,2020-04-24,4.309782883188893E-5
Larkana,2020-04-24,3.6530948322056676E-5
Lahore,2020-04-25,
Karachi,2020-04-25,2.6194334636409478E-5
Islamabad,2020-04-25,3.38446163100943E-5
Faisalabad,2020-04-25,5.7001921504745285E-5
Rawalpindi,2020-04-25,3.544166577149895E-5
Multan,2020-04-25,5.3927340336380016E-5
Peshawar,2020-04-25,3.8837369900691756E-5
Gujranwala,2020-04-25,
Quetta,2020-04-25,1.8608899049179293E-5
Sialkot,2020-04-25,3.7409823187836256E-5
Hyderabad,2020-04-25,3.163481421920443E-5
Bahawalpur,2020-04-25,5.334836522578537E-5
Sargodha,2020-04-25,4.2978876638523004E-5
Sukkur,2020-04-25,4.9476795217818995E-5
Larkana,2020-04-25,4.722278113578639E-5
Lahore,2020-04-26,4.2713378392464656E-5
Karachi,2020-04-26,2.3265370941244248E-5
Islamabad,2020-04-26,2.6980497342892783E-5
Faisalabad,2020-04-26,4.1188849991665404E-5
Rawalpindi,2020-04-26,2.765338457684117E-5
Multan,2020-04-26,4.964905218011203E-5
Peshawar,2020-04-26,2.732422596941578E-5
Gujranwala,2020-04-26,3.309188243696596E-5
Quetta,2020-04-26,1.3468640818887431E-5
Sialkot,2020-04-26,2.5694050096336677E-5
Hyderabad,2020-04-26,3.3735350299043104E-5
Bahawalpur,2020-04-26,4.245428417589595E-5
Sargodha,2020-04-26,3.130203520930014E-5
Sukkur,2020-04-26,3.643963969987195E-5
Larkana,2020-04-26,3.769966852205288E-5
Lahore,2020-04-27,3.576600092351352E-5
Karachi,2020-04-27,2.5643582095822405E-5
Islamabad,2020-04-27,
Faisalabad,2020-04-27,4.149021156798078E-5
Rawalpindi,2020-04-27,
Multan,2020-04-27,5.3870934481106534E-5
Peshawar,2020-04-27,2.916647846019413E-5
Gujranwala,2020-04-27,2.512604829549184E-5
Quetta,2020-04-27,1.0788412145769714E-5
Sialkot,2020-04-27,1.1341183983335657E-6
Hyderabad,2020-04-27,3.244233534496445E-5
Bahawalpur,2020-04-27,4.345677254478788E-5
Sargodha,2020-04-27,2.9424847446892898E-5
Sukkur,2020-04-27,3.289363184609162E-5
Larkana,2020-04-27,3.7888568214628534E-5
Lahore,2020-04-28,5.112862352817176E-5
Karachi,2020-04-28,7.764704670427396E-5
Islamabad,2020-04-28,4.181312686987172E-5
Faisalabad,2020-04-28,4.484196665069689E-5
Rawalpindi,2020-04-28,3.933137457535994E-5
Multan,2020-04-28,4.1682110064630084E-5
Peshawar,2020-04-28,3.6101117734721304E-5
Gujranwala,2020-04-28,3.336009344406195E-5
Quetta,2020-04-28,1.0735979192409781E-5
Sialkot,2020-04-28,2.63223169804732E-5
Hyderabad,2020-04-28,3.59411738001927E-5
Bahawalpur,2020-04-28,4.1093304163581625E-5
Sargodha,2020-04-28,3.0274785633122375E-5
Sukkur,2020-04-28,4.4756388186091225E-5
Larkana,2020-04-28,4.0599249579475714E-5
Lahore,2020-04-29,5.681721686113645E-5
Karachi,2020-04-29,4.18942592454992E-5
Islamabad,2020-04-29,6.407895256516503E-5
Faisalabad,2020-04-29,5.4178993697525925E-5
Rawalpindi,2020-04-29,5.177521521446146E-5
Multan,2020-04-29,5.4327529487317154E-5
Peshawar,2020-04-29,4.0861693379216714E-5
Gujranwala,2020-04-29,4.6725450867891325E-5
Quetta,2020-04-29,4.817973715346783E-6
Sialkot,2020-04-29,3.664525347223967E-5
Hyderabad,2020-04-29,3.0905849823057557E-5
Bahawalpur,2020-04-29,5.036514687103727E-5
Sargodha,2020-04-29,4.336022477053543E-5
Sukkur,2020-04-29,2.628012828920099E-5
Larkana,2020-04-29,3.634680084204575E-5
Lahore,2020-04-30,7.117245741353241E-5
Karachi,2020-04-30,4.2459119128389195E-5
Islamabad,2020-04-30,4.5044369061723034E-5
Faisalabad,2020-04-30,4.8396579629240325E-5
Rawalpindi,2020-04-30,4.5647022437884665E-5
Multan,2020-04-30,4.558682966733573E-5
Peshawar,2020-04-30,2.112788595449908E-5
Gujranwala,2020-04-30,5.176823515546257E-5
Quetta,2020-04-30,2.0094413086255107E-5
Sialkot,2020-04-30,3.9597218123063266E-5
Hyderabad,2020-04-30,3.482953967032441E-5
Bahawalpur,2020-04-30,4.5314678966977124E-5
Sargodha,2020-04-30,3.8041827920881616E-5
Sukkur,2020-04-30,3.347051677216195E-5
Larkana,2020-04-30,3.2141770677193526E-5
Lahore,2020-05-01,4.634212681898508E-5
Karachi,2020-05-01,1.693921914846914E-5
Islamabad,2020-05-01,3.606109036523781E-5
Faisalabad,2020-05-01,4.0876390490240044E-5
Rawalpindi,2020-05-01,3.854394980358605E-5
Multan,2020-05-01,5.389783577348547E-5
Peshawar,2020-05-01,3.16082533167215E-5
Gujranwala,2020-05-01,3.3053709740726914E-5
Quetta,2020-05-01,1.0892697057826104E-5
Sialkot,2020-05-01,2.225462375182317E-5
Hyderabad,2020-05-01,2.6507162958431446E-5
Bahawalpur,2020-05-01,4.980580774281381E-5
Sargodha,2020-05-01,3.478921142143249E-5
Sukkur,2020-05-01,2.873802875094634E-5
Larkana,2020-05-01,3.575911737593064E-5
Lahore,2020-05-02,
Karachi,2020-05-02,2.0762597113297974E-5
Islamabad,2020-05-02,2.3529575940510525E-5
Faisalabad,2020-05-02,5.047273799250503E-5
Rawalpindi,2020-05-02,2.7461252252176307E-5
Multan,2020-05-02,6.751402759571492E-5
Peshawar,2020-05-02,4.846736835798988E-6
Gujranwala,2020-05-02,
Quetta,2020-05-02,1.4763160606509853E-5
Sialkot,2020-05-02,4.1540612884759496E-5
Hyderabad,2020-05-02,2.2694895868881608E-5
Bahawalpur,2020-05-02,5.6134465113212106E-5
Sargodha,2020-05-02,
Sukkur,2020-05-02,3.746134139168943E-5
Larkana,2020-05-02,3.7066752957413305E-5
Lahore,2020-05-03,2.5611307112488302E-5
Karachi,2020-05-03,1.613064050836127E-5
Islamabad,2020-05-03,
Faisalabad,2020-05-03,
Rawalpindi,2020-05-03,1.5286532307955532E-5
Multan,2020-05-03,4.9923678359096546E-5
Peshawar,2020-05-03,
Gujranwala,2020-05-03,8.582896333801659E-6
Quetta,2020-05-03,1.9730634602471808E-5
Sialkot,2020-05-03,2.407597706870292E-5
Hyderabad,2020-05-03,2.86473576429862E-5
Bahawalpur,2020-05-03,4.268069710982717E-5
Sargodha,2020-05-03,1.8060327572574277E-5
Sukkur,2020-05-03,4.4482749528833346E-5
Larkana,2020-05-03,5.260258754585449E-5
Lahore,2020-05-04,6.407801863458963E-5
