city,date,no2
Islamabad,2024-07-12,8.701607149640672E-5
Faisalabad,2024-07-12,
Rawalpindi,2024-07-12,9.271296154864141E-5
Multan,2024-07-12,4.0463039907075774E-5
Peshawar,2024-07-12,6.0374233356080785E-5
Gujranwala,2024-07-12,
Quetta,2024-07-12,2.840637965271311E-5
Sialkot,2024-07-12,
Hyderabad,2024-07-12,2.9034528446491356E-5
Bahawalpur,2024-07-12,3.435898354171382E-5
Sargodha,2024-07-12,
Sukkur,2024-07-12,3.0615944489897964E-5
Larkana,2024-07-12,2.832427117952906E-5
Lahore,2024-07-13,7.605154437288608E-5
Karachi,2024-07-13,1.76510040759741E-5
Islamabad,2024-07-13,6.0590035612936456E-5
Faisalabad,2024-07-13,6.01367642189355E-5
Rawalpindi,2024-07-13,5.45108417763149E-5
Multan,2024-07-13,4.645294879118932E-5
Peshawar,2024-07-13,5.831400931398641E-5
Gujranwala,2024-07-13,4.914626543207457E-5
Quetta,2024-07-13,2.2056379101498766E-5
Sialkot,2024-07-13,4.292863590491854E-5
Hyderabad,2024-07-13,
Bahawalpur,2024-07-13,2.632452749344318E-5
Sargodha,2024-07-13,4.7385406696765574E-5
Sukkur,2024-07-13,2.7776600708271398E-5
Larkana,2024-07-13,2.6933098314605898E-5
Lahore,2024-07-14,6.549162387897742E-5
Karachi,2024-07-14,2.279785067897854E-5
Islamabad,2024-07-14,4.968875452735785E-5
Faisalabad,2024-07-14,4.217433465325569E-5
Rawalpindi,2024-07-14,5.149267269123509E-5
Multan,2024-07-14,4.895523067611208E-5
Peshawar,2024-07-14,5.064642858220823E-5
Gujranwala,2024-07-14,5.120935828955966E-5
Quetta,2024-07-14,2.2344893513720584E-5
Sialkot,2024-07-14,4.562187736185197E-5
Hyderabad,2024-07-14,2.9796660765087137E-5
Bahawalpur,2024-07-14,3.263785035921215E-5
Sargodha,2024-07-14,3.722492891243813E-5
Sukkur,2024-07-14,2.9857310223114838E-5
Larkana,2024-07-14,3.3099692634181525E-5
Lahore,2024-07-15,5.086245008679619E-5
Karachi,2024-07-15,2.9091952280905284E-5
Islamabad,2024-07-15,5.316253285704093E-5
Faisalabad,2024-07-15,5.2295142150424644E-5
Rawalpindi,2024-07-15,5.8080031320972264E-5
Multan,2024-07-15,4.116567568113164E-5
Peshawar,2024-07-15,3.7708309083151365E-5
Gujranwala,2024-07-15,4.605825430220496E-5
Quetta,2024-07-15,2.4186213354785643E-5
Sialkot,2024-07-15,3.893074052968638E-5
Hyderabad,2024-07-15,3.227894157448412E-5
Bahawalpur,2024-07-15,3.5540084848897977E-5
Sargodha,2024-07-15,3.88262360315073E-5
Sukkur,2024-07-15,3.683524917241125E-5
Larkana,2024-07-15,4.727354358071237E-5
Lahore,2024-07-16,4.058908186249408E-5
Karachi,2024-07-16,5.798208830020225E-5
Islamabad,2024-07-16,4.667229767479113E-5
Faisalabad,2024-07-16,4.4587287102104635E-5
Rawalpindi,2024-07-16,4.910867158934682E-5
Multan,2024-07-16,4.384411518946857E-5
Peshawar,2024-07-16,4.74592757083866E-5
Gujranwala,2024-07-16,4.9130252649450025E-5
Quetta,2024-07-16,2.5372246893305707E-5
Sialkot,2024-07-16,4.83685094161844E-5
Hyderabad,2024-07-16,2.9031058320924462E-5
Bahawalpur,2024-07-16,4.175624826533339E-5
Sargodha,2024-07-16,4.399430163644192E-5
Sukkur,2024-07-16,3.886811439402462E-5
Larkana,2024-07-16,4.156959622159431E-5
Lahore,2024-07-17,4.5917559564006636E-5
Karachi,2024-07-17,8.139353811964368E-5
Islamabad,2024-07-17,4.0263941015408036E-5
Faisalabad,2024-07-17,3.732473365855304E-5
Rawalpindi,2024-07-17,4.967284899221366E-5
Multan,2024-07-17,3.65989020918241E-5
Peshawar,2024-07-17,5.316737403154603E-5
Gujranwala,2024-07-17,4.1149006632126294E-5
Quetta,2024-07-17,2.7153681553456686E-5
Sialkot,2024-07-17,3.829533073980864E-5
Hyderabad,2024-07-17,5.261658603289852E-5
Bahawalpur,2024-07-17,3.075009903876164E-5
Sargodha,2024-07-17,3.643372814759352E-5
Sukkur,2024-07-17,1.7962411161605385E-5
Larkana,2024-07-17,2.8402553740361182E-5
Lahore,2024-07-18,4.924159207046979E-5
Karachi,2024-07-18,4.540529413030536E-5
Islamabad,2024-07-18,5.914768913795285E-5
Faisalabad,2024-07-18,4.570670601885152E-5
Rawalpindi,2024-07-18,5.472550008764663E-5
Multan,2024-07-18,4.272883752733349E-5
Peshawar,2024-07-18,5.9651578312732285E-5
Gujranwala,2024-07-18,3.6534991032494234E-5
Quetta,2024-07-18,3.0215367784191466E-5
Sialkot,2024-07-18,3.211631775578112E-5
Hyderabad,2024-07-18,4.121292472011742E-5
Bahawalpur,2024-07-18,3.758757328433919E-5
Sargodha,2024-07-18,3.632952350214095E-5
Sukkur,2024-07-18,3.8234847593026656E-5
Larkana,2024-07-18,4.004729299920928E-5
Lahore,2024-07-19,7.90491448476267E-5
Karachi,2024-07-19,4.5591800925681006E-5
Islamabad,2024-07-19,
Faisalabad,2024-07-19,5.184057737935168E-5
Rawalpindi,2024-07-19,
Multan,2024-07-19,6.029819796218492E-5
Peshawar,2024-07-19,6.115482696022415E-5
Gujranwala,2024-07-19,5.254389210212865E-5
Quetta,2024-07-19,2.6036632430236303E-5
Sialkot,2024-07-19,5.458936819305978E-5
Hyderabad,2024-07-19,4.4054958621877125E-5
Bahawalpur,2024-07-19,4.4514084677487564E-5
Sargodha,2024-07-19,5.4502625104515704E-5
Sukkur,2024-07-19,3.856714492151584E-5
Larkana,2024-07-19,4.665047242429507E-5
Lahore,2024-07-20,4.12215896460976E-5
Karachi,2024-07-20,4.1633652816278444E-5
Islamabad,2024-07-20,5.2707186347443846E-5
Faisalabad,2024-07-20,5.625160036230676E-5
Rawalpindi,2024-07-20,5.7897647572517634E-5
Multan,2024-07-20,5.3517800183465145E-5
Peshawar,2024-07-20,5.0674962810788266E-5
Gujranwala,2024-07-20,4.945421722900808E-5
Quetta,2024-07-20,2.23039464109308E-5
Sialkot,2024-07-20,4.288236847446935E-5
Hyderabad,2024-07-20,3.975423580773482E-5
Bahawalpur,2024-07-20,4.066940281485967E-5
Sargodha,2024-07-20,5.229478748821339E-5
Sukkur,2024-07-20,4.131913829770777E-5
Larkana,2024-07-20,4.145248813986792E-5
Lahore,2024-07-21,4.620035264386161E-5
Karachi,2024-07-21,7.459257264585037E-5
Islamabad,2024-07-21,5.560516508207455E-5
Faisalabad,2024-07-21,
Rawalpindi,2024-07-21,5.207889830011177E-5
Multan,2024-07-21,5.537379136424549E-5
Peshawar,2024-07-21,5.6493719641258174E-5
Gujranwala,2024-07-21,4.2043008098127526E-5
Quetta,2024-07-21,2.829222102321188E-5
Sialkot,2024-07-21,5.2216744435305964E-5
Hyderabad,2024-07-21,4.0105701719118755E-5
Bahawalpur,2024-07-21,4.3101326438025055E-5
Sargodha,2024-07-21,4.857025083230886E-5
Sukkur,2024-07-21,3.695601385035883E-5
Larkana,2024-07-21,3.816726669264803E-5
Lahore,2024-07-22,5.619070025175535E-5
Karachi,2024-07-22,4.279215194290008E-5
Islamabad,2024-07-22,5.0646108231758465E-5
Faisalabad,2024-07-22,4.947363453394205E-5
Rawalpindi,2024-07-22,4.937586463807014E-5
Multan,2024-07-22,5.1268936175957466E-5
Peshawar,2024-07-22,5.47663886259608E-5
Gujranwala,2024-07-22,3.49244268057423E-5
Quetta,2024-07-22,2.821696547672776E-5
Sialkot,2024-07-22,2.9789344161694378E-5
Hyderabad,2024-07-22,3.754138868125952E-5
Bahawalpur,2024-07-22,4.0204145561015806E-5
Sargodha,2024-07-22,3.966410357418643E-5
Sukkur,2024-07-22,3.741079014810155E-5
Larkana,2024-07-22,3.719018140273702E-5
Lahore,2024-07-23,5.3888291393783035E-5
Karachi,2024-07-23,2.6018581855282323E-5
Islamabad,2024-07-23,
Faisalabad,2024-07-23,5.2788973716538765E-5
Rawalpindi,2024-07-23,
Multan,2024-07-23,4.252792944148162E-5
Peshawar,2024-07-23,4.744715891307583E-5
Gujranwala,2024-07-23,4.65831212453622E-5
Quetta,2024-07-23,3.3204174639585585E-5
Sialkot,2024-07-23,4.7507490116833E-5
Hyderabad,2024-07-23,3.5831491923936606E-5
Bahawalpur,2024-07-23,3.950001133125859E-5
Sargodha,2024-07-23,3.001665554853877E-5
Sukkur,2024-07-23,4.7436555737251924E-5
Larkana,2024-07-23,4.875212375924686E-5
Lahore,2024-07-24,7.491196535544229E-5
Karachi,2024-07-24,
Islamabad,2024-07-24,5.59773719777905E-5
Faisalabad,2024-07-24,6.240711905371276E-5
Rawalpindi,2024-07-24,5.6062596532983336E-5
Multan,2024-07-24,5.914395894201042E-5
Peshawar,2024-07-24,5.5426878879079046E-5
Gujranwala,2024-07-24,7.218963047375896E-5
Quetta,2024-07-24,2.4687476114441634E-5
Sialkot,2024-07-24,5.777646714101457E-5
Hyderabad,2024-07-24,
Bahawalpur,2024-07-24,3.517386579742775E-5
Sargodha,2024-07-24,5.165743168288091E-5
Sukkur,2024-07-24,2.9814917435530777E-5
Larkana,2024-07-24,3.195753257465773E-5
Lahore,2024-07-25,6.582722697391487E-5
Karachi,2024-07-25,9.347501088439168E-6
Islamabad,2024-07-25,5.6268148247348226E-5
Faisalabad,2024-07-25,5.171255351115988E-5
Rawalpindi,2024-07-25,5.509174613273192E-5
Multan,2024-07-25,4.585675906455308E-5
Peshawar,2024-07-25,5.375182189859632E-5
Gujranwala,2024-07-25,7.276093806709549E-5
Quetta,2024-07-25,2.318057795364922E-5
Sialkot,2024-07-25,3.834361950335993E-5
Hyderabad,2024-07-25,2.7721165948532643E-5
Bahawalpur,2024-07-25,3.406558528741594E-5
Sargodha,2024-07-25,4.6539000123436725E-5
Sukkur,2024-07-25,3.3664842569611915E-5
Larkana,2024-07-25,3.271347105797024E-5
Lahore,2024-07-26,6.417939291342372E-5
Karachi,2024-07-26,1.299405419269593E-5
Islamabad,2024-07-26,4.530462889198638E-5
Faisalabad,2024-07-26,4.756898086056682E-5
Rawalpindi,2024-07-26,4.4797998635063564E-5
Multan,2024-07-26,4.07062249805572E-5
Peshawar,2024-07-26,5.290427778440245E-5
Gujranwala,2024-07-26,4.9503732575102004E-5
Quetta,2024-07-26,2.3036081322882115E-5
Sialkot,2024-07-26,4.9366509476730716E-5
Hyderabad,2024-07-26,3.412906316564461E-5
Bahawalpur,2024-07-26,3.328674920265656E-5
Sargodha,2024-07-26,4.707590124738243E-5
Sukkur,2024-07-26,2.8802871378673708E-5
Larkana,2024-07-26,2.5445060114437938E-5
Lahore,2024-07-27,5.1144691067973575E-5
Karachi,2024-07-27,2.1012550229360936E-5
Islamabad,2024-07-27,3.695414131986507E-5
Faisalabad,2024-07-27,6.577309817447542E-5
Rawalpindi,2024-07-27,3.725514505241022E-5
Multan,2024-07-27,4.0434860332662485E-5
Peshawar,2024-07-27,5.8152777983900306E-5
Gujranwala,2024-07-27,
Quetta,2024-07-27,2.5937592880575647E-5
Sialkot,2024-07-27,
Hyderabad,2024-07-27,2.7647625419847596E-5
Bahawalpur,2024-07-27,2.6805196961144787E-5
Sargodha,2024-07-27,4.822331034447039E-5
Sukkur,2024-07-27,2.5757148442788112E-5
Larkana,2024-07-27,2.854538498896432E-5
Lahore,2024-07-28,4.050756092997342E-5
Karachi,2024-07-28,1.971607503629895E-5
Islamabad,2024-07-28,
Faisalabad,2024-07-28,
Rawalpindi,2024-07-28,
Multan,2024-07-28,3.607275927929447E-5
Peshawar,2024-07-28,
Gujranwala,2024-07-28,
Quetta,2024-07-28,2.5364281218984273E-5
Sialkot,2024-07-28,
Hyderabad,2024-07-28,2.3017090127412586E-5
Bahawalpur,2024-07-28,2.563667633878435E-5
Sargodha,2024-07-28,4.40904729175479E-5
Sukkur,2024-07-28,3.327169042463508E-5
Larkana,2024-07-28,2.614910991846176E-5
Lahore,2024-07-29,5.156809667137659E-5
Karachi,2024-07-29,4.091509700943142E-5
Islamabad,2024-07-29,
Faisalabad,2024-07-29,5.543483014698113E-5
Rawalpindi,2024-07-29,
Multan,2024-07-29,4.728580984118352E-5
Peshawar,2024-07-29,
Gujranwala,2024-07-29,5.567621447355499E-5
Quetta,2024-07-29,2.3551758078542803E-5
Sialkot,2024-07-29,3.929067727469816E-5
Hyderabad,2024-07-29,
Bahawalpur,2024-07-29,4.872293386822638E-5
Sargodha,2024-07-29,4.652216463210381E-5
Sukkur,2024-07-29,3.0271730871013113E-5
Larkana,2024-07-29,2.8048519516506088E-5
Lahore,2024-07-30,3.305448398560778E-5
Karachi,2024-07-30,
Islamabad,2024-07-30,3.2446288668530676E-5
Faisalabad,2024-07-30,6.225288259016588E-5
Rawalpindi,2024-07-30,3.611678934811419E-5
Multan,2024-07-30,4.744031952549356E-5
Peshawar,2024-07-30,
Gujranwala,2024-07-30,5.36681737286302E-5
Quetta,2024-07-30,
Sialkot,2024-07-30,4.349132707266176E-5
Hyderabad,2024-07-30,
Bahawalpur,2024-07-30,3.8622918793324304E-5
Sargodha,2024-07-30,3.266383894764732E-5
Sukkur,2024-07-30,3.31884458436358E-5
Larkana,2024-07-30,3.200075688183869E-5
Lahore,2024-07-31,5.892319088441021E-5
Karachi,2024-07-31,1.7204363943177668E-5
Islamabad,2024-07-31,5.05840069349429E-5
Faisalabad,2024-07-31,
Rawalpindi,2024-07-31,4.621870483724949E-5
Multan,2024-07-31,4.023060417203042E-5
Peshawar,2024-07-31,3.666039667575484E-5
Gujranwala,2024-07-31,3.4527115075132234E-5
Quetta,2024-07-31,1.8273795365329238E-5
Sialkot,2024-07-31,3.051811490340599E-5
Hyderabad,2024-07-31,2.3491845321330826E-5
Bahawalpur,2024-07-31,2.663676510300646E-5
Sargodha,2024-07-31,4.466535790638395E-5
Sukkur,2024-07-31,3.0251372422139764E-5
Larkana,2024-07-31,3.220005247787514E-5
Lahore,2024-08-01,
Karachi,2024-08-01,1.900746764234413E-5
Islamabad,2024-08-01,
Faisalabad,2024-08-01,
Rawalpindi,2024-08-01,
Multan,2024-08-01,
Peshawar,2024-08-01,4.8802378092181015E-5
Gujranwala,2024-08-01,
Quetta,2024-08-01,2.0519806934910457E-5
Sialkot,2024-08-01,
Hyderabad,2024-08-01,3.823819875375355E-5
Bahawalpur,2024-08-01,2.411898543498486E-5
Sargodha,2024-08-01,
Sukkur,2024-08-01,3.839057294843677E-5
Larkana,2024-08-01,3.747645514003149E-5
Lahore,2024-08-02,2.6659987919070314E-5
Karachi,2024-08-02,
Islamabad,2024-08-02,2.7689081436541452E-5
Faisalabad,2024-08-02,2.6500498285872802E-5
Rawalpindi,2024-08-02,2.7915071517299396E-5
Multan,2024-08-02,
Peshawar,2024-08-02,3.233725971240045E-5
Gujranwala,2024-08-02,2.0007747166392087E-5
Quetta,2024-08-02,2.5109046492555113E-5
Sialkot,2024-08-02,2.1364647270009683E-5
Hyderabad,2024-08-02,3.121439143449121E-5
Bahawalpur,2024-08-02,
Sargodha,2024-08-02,2.7337319716333712E-5
Sukkur,2024-08-02,
Larkana,2024-08-02,
Lahore,2024-08-03,2.3965149896249955E-5
Karachi,2024-08-03,
Islamabad,2024-08-03,3.680542987581021E-5
Faisalabad,2024-08-03,3.0681095752374305E-5
Rawalpindi,2024-08-03,2.5636737797487774E-5
Multan,2024-08-03,4.1255968441624214E-5
Peshawar,2024-08-03,3.768159494811772E-5
Gujranwala,2024-08-03,1.6801862742567468E-5
Quetta,2024-08-03,2.6130143730494915E-5
Sialkot,2024-08-03,2.453770386398535E-5
Hyderabad,2024-08-03,
Bahawalpur,2024-08-03,7.673425801194089E-6
Sargodha,2024-08-03,2.5758841918941396E-5
Sukkur,2024-08-03,
Larkana,2024-08-03,
Lahore,2024-08-04,1.5122461464998975E-5
Karachi,2024-08-04,
Islamabad,2024-08-04,2.2055999226237314E-5
Faisalabad,2024-08-04,
Rawalpindi,2024-08-04,2.237249652213648E-5
Multan,2024-08-04,2.4955185308794857E-5
Peshawar,2024-08-04,2.9824843478309816E-5
Gujranwala,2024-08-04,
Quetta,2024-08-04,2.6688523374481062E-5
Sialkot,2024-08-04,
Hyderabad,2024-08-04,
Bahawalpur,2024-08-04,2.0393881506224473E-5
Sargodha,2024-08-04,4.698368276510106E-5
Sukkur,2024-08-04,3.2089651696981316E-5
Larkana,2024-08-04,3.4513785926504635E-5
Lahore,2024-08-05,3.050940315356114E-5
Karachi,2024-08-05,2.5852226047663646E-5
Islamabad,2024-08-05,3.321039263202714E-5
Faisalabad,2024-08-05,3.634673460006552E-5
Rawalpindi,2024-08-05,3.1841085366462274E-5
Multan,2024-08-05,3.3675047372705E-5
Peshawar,2024-08-05,3.64882165290848E-5
Gujranwala,2024-08-05,2.804661045698346E-5
Quetta,2024-08-05,2.1672910931756928E-5
Sialkot,2024-08-05,2.4960984295065536E-5
Hyderabad,2024-08-05,
Bahawalpur,2024-08-05,3.4223718971115825E-5
Sargodha,2024-08-05,2.627690068464935E-5
Sukkur,2024-08-05,2.5098818394771635E-5
Larkana,2024-08-05,2.2043402073918202E-5
Lahore,2024-08-06,3.623408900918825E-5
Karachi,2024-08-06,
Islamabad,2024-08-06,4.001680282843633E-5
Faisalabad,2024-08-06,4.2449356261072556E-5
Rawalpindi,2024-08-06,3.828025940701333E-5
Multan,2024-08-06,3.64365627428908E-5
Peshawar,2024-08-06,4.73736145132994E-5
Gujranwala,2024-08-06,3.360845225660365E-5
Quetta,2024-08-06,2.746780645463682E-5
Sialkot,2024-08-06,3.4629408904910295E-5
Hyderabad,2024-08-06,
Bahawalpur,2024-08-06,3.3336618093475965E-5
Sargodha,2024-08-06,3.4301200981471384E-5
Sukkur,2024-08-06,3.348044335359021E-5
Larkana,2024-08-06,
Lahore,2024-08-07,3.238911457550858E-5
Karachi,2024-08-07,1.3596309272451E-5
Islamabad,2024-08-07,5.097094779820776E-5
Faisalabad,2024-08-07,4.7714585676369155E-5
Rawalpindi,2024-08-07,5.325497613431277E-5
Multan,2024-08-07,3.5380572716930524E-5
Peshawar,2024-08-07,3.88493666563249E-5
Gujranwala,2024-08-07,5.500911681556865E-5
Quetta,2024-08-07,3.65625315271025E-5
Sialkot,2024-08-07,5.1372754924110294E-5
Hyderabad,2024-08-07,3.0072423806943423E-5
Bahawalpur,2024-08-07,2.2982413295197207E-5
Sargodha,2024-08-07,4.1870961531155895E-5
Sukkur,2024-08-07,2.616144532832166E-5
Larkana,2024-08-07,2.8414430982676995E-5
Lahore,2024-08-08,3.4672254396951654E-5
Karachi,2024-08-08,2.026128175589657E-5
Islamabad,2024-08-08,3.61143951519278E-5
Faisalabad,2024-08-08,4.234588475075466E-5
Rawalpindi,2024-08-08,3.7716583345264376E-5
Multan,2024-08-08,3.527016837400787E-5
Peshawar,2024-08-08,5.38839346574696E-5
Gujranwala,2024-08-08,3.7694524823107806E-5
Quetta,2024-08-08,3.869252905902617E-5
Sialkot,2024-08-08,3.72485447245029E-5
Hyderabad,2024-08-08,2.3644688275479476E-5
Bahawalpur,2024-08-08,3.0581254776231454E-5
Sargodha,2024-08-08,
Sukkur,2024-08-08,3.395407167484376E-5
Larkana,2024-08-08,2.9887767256970984E-5
Lahore,2024-08-09,3.054515990874223E-5
Karachi,2024-08-09,
Islamabad,2024-08-09,3.921290123027354E-5
Faisalabad,2024-08-09,4.3705101868188556E-5
Rawalpindi,2024-08-09,3.679523814739771E-5
Multan,2024-08-09,3.8690576488228164E-5
Peshawar,2024-08-09,4.102352112415383E-5
Gujranwala,2024-08-09,2.8366852527097998E-5
Quetta,2024-08-09,3.540725938699918E-5
Sialkot,2024-08-09,2.724068128413361E-5
Hyderabad,2024-08-09,2.4146484813359992E-5
Bahawalpur,2024-08-09,3.35468522625497E-5
Sargodha,2024-08-09,3.646012861845652E-5
Sukkur,2024-08-09,3.67630751035483E-5
Larkana,2024-08-09,3.558813416705654E-5
Lahore,2024-08-10,6.054960244919487E-5
Karachi,2024-08-10,1.3248470315139916E-5
Islamabad,2024-08-10,3.321814321116833E-5
Faisalabad,2024-08-10,3.0570425898030094E-5
Rawalpindi,2024-08-10,3.722145896093693E-5
Multan,2024-08-10,3.523499050816771E-5
Peshawar,2024-08-10,3.827421244366761E-5
Gujranwala,2024-08-10,3.334390567945976E-5
Quetta,2024-08-10,1.9011337266092487E-5
Sialkot,2024-08-10,2.6743012073721347E-5
Hyderabad,2024-08-10,2.3583630752604448E-5
Bahawalpur,2024-08-10,3.03951058995307E-5
Sargodha,2024-08-10,2.921623582092873E-5
Sukkur,2024-08-10,3.097325520764839E-5
Larkana,2024-08-10,2.9252936249411054E-5
Lahore,2024-08-11,
Karachi,2024-08-11,1.7648518154745213E-5
Islamabad,2024-08-11,
Faisalabad,2024-08-11,4.5061777510294586E-5
Rawalpindi,2024-08-11,
Multan,2024-08-11,2.8530968479229938E-5
Peshawar,2024-08-11,
Gujranwala,2024-08-11,
Quetta,2024-08-11,2.3256083633746157E-5
Sialkot,2024-08-11,
Hyderabad,2024-08-11,2.4341816349211747E-5
Bahawalpur,2024-08-11,2.15916138947385E-5
Sargodha,2024-08-11,3.933767324246473E-5
Sukkur,2024-08-11,2.887155633922718E-5
Larkana,2024-08-11,2.9653512393489192E-5
Lahore,2024-08-12,2.8605775458133797E-5
Karachi,2024-08-12,2.1793291372886362E-5
Islamabad,2024-08-12,2.8866860475224617E-5
Faisalabad,2024-08-12,
Rawalpindi,2024-08-12,2.668010319447455E-5
Multan,2024-08-12,4.3410399365078706E-5
Peshawar,2024-08-12,3.368611407703437E-5
Gujranwala,2024-08-12,2.6798517899568205E-5
Quetta,2024-08-12,2.939657175484762E-5
Sialkot,2024-08-12,3.352024742996258E-5
Hyderabad,2024-08-12,3.683351421161723E-5
Bahawalpur,2024-08-12,3.6878316688679256E-5
Sargodha,2024-08-12,2.7909192259099642E-5
Sukkur,2024-08-12,2.763891748209045E-5
Larkana,2024-08-12,2.693955065247783E-5
Lahore,2024-08-13,3.869210573998848E-5
Karachi,2024-08-13,2.69570339398942E-5
Islamabad,2024-08-13,3.626696482591795E-5
Faisalabad,2024-08-13,4.266506525700594E-5
Rawalpindi,2024-08-13,3.292443021381782E-5
Multan,2024-08-13,4.91126190999623E-5
Peshawar,2024-08-13,4.19208354522086E-5
Gujranwala,2024-08-13,2.9120395799897857E-5
Quetta,2024-08-13,3.0038152983191564E-5
Sialkot,2024-08-13,2.4040074847048617E-5
Hyderabad,2024-08-13,2.9178283567119632E-5
Bahawalpur,2024-08-13,3.663387990062851E-5
Sargodha,2024-08-13,3.814389377631217E-5
Sukkur,2024-08-13,2.857571073368018E-5
Larkana,2024-08-13,2.644770677582758E-5
Lahore,2024-08-14,3.614211697749776E-5
Karachi,2024-08-14,3.392541555975886E-5
Islamabad,2024-08-14,3.8382926060294827E-5
Faisalabad,2024-08-14,3.7759098646941814E-5
Rawalpindi,2024-08-14,3.640458213306911E-5
Multan,2024-08-14,4.244836853656532E-5
Peshawar,2024-08-14,4.41403892697908E-5
Gujranwala,2024-08-14,4.458981321396748E-5
Quetta,2024-08-14,2.4756741049203695E-5
Sialkot,2024-08-14,4.059736500569538E-5
Hyderabad,2024-08-14,2.4991557108932756E-5
Bahawalpur,2024-08-14,2.9849884871949502E-5
Sargodha,2024-08-14,4.303507943285661E-5
Sukkur,2024-08-14,3.2607262548384314E-5
Larkana,2024-08-14,2.5681082918704994E-5
Lahore,2024-08-15,3.856156886078199E-5
Karachi,2024-08-15,2.1175303436842875E-5
Islamabad,2024-08-15,
Faisalabad,2024-08-15,5.6274306530240715E-5
Rawalpindi,2024-08-15,
Multan,2024-08-15,3.911230924527384E-5
Peshawar,2024-08-15,
Gujranwala,2024-08-15,3.438905576193272E-5
Quetta,2024-08-15,2.032281049734692E-5
Sialkot,2024-08-15,5.9059422967731794E-5
Hyderabad,2024-08-15,3.5066518556032965E-5
Bahawalpur,2024-08-15,3.1475834333373995E-5
Sargodha,2024-08-15,4.1765101722670405E-5
Sukkur,2024-08-15,3.0342637256078346E-5
Larkana,2024-08-15,2.4709444878454042E-5
Lahore,2024-08-16,3.643941662675328E-5
Karachi,2024-08-16,
Islamabad,2024-08-16,
Faisalabad,2024-08-16,4.569117366563623E-5
Rawalpindi,2024-08-16,
Multan,2024-08-16,
Peshawar,2024-08-16,3.808603900040747E-5
Gujranwala,2024-08-16,5.981856963209543E-5
Quetta,2024-08-16,2.5252035533316217E-5
Sialkot,2024-08-16,3.744581565387399E-5
Hyderabad,2024-08-16,4.232042624294752E-5
Bahawalpur,2024-08-16,
Sargodha,2024-08-16,
Sukkur,2024-08-16,
Larkana,2024-08-16,4.820512216436636E-5
Lahore,2024-08-17,
Karachi,2024-08-17,2.5815975731488586E-5
Islamabad,2024-08-17,
Faisalabad,2024-08-17,
Rawalpindi,2024-08-17,
Multan,2024-08-17,
Peshawar,2024-08-17,
Gujranwala,2024-08-17,
Quetta,2024-08-17,3.923444333842214E-5
Sialkot,2024-08-17,
Hyderabad,2024-08-17,
Bahawalpur,2024-08-17,2.2740586274028588E-5
Sargodha,2024-08-17,
Sukkur,2024-08-17,
Larkana,2024-08-17,
Lahore,2024-08-18,2.8672348522477154E-5
Karachi,2024-08-18,
Islamabad,2024-08-18,
Faisalabad,2024-08-18,1.9772724465275005E-5
Rawalpindi,2024-08-18,3.846601235624043E-5
Multan,2024-08-18,1.4753511147785937E-5
Peshawar,2024-08-18,4.376723452584979E-5
Gujranwala,2024-08-18,2.161390343609786E-5
Quetta,2024-08-18,3.424268136431094E-5
Sialkot,2024-08-18,2.17976736493234E-5
Hyderabad,2024-08-18,
Bahawalpur,2024-08-18,1.734823724207355E-5
Sargodha,2024-08-18,1.9273148668178147E-5
Sukkur,2024-08-18,
Larkana,2024-08-18,4.888664976147444E-5
Lahore,2024-08-19,
Karachi,2024-08-19,2.6774926653255242E-5
Islamabad,2024-08-19,3.9617034683433063E-5
Faisalabad,2024-08-19,2.8773018508345813E-5
Rawalpindi,2024-08-19,3.5798524752027535E-5
Multan,2024-08-19,2.5094007887951303E-5
Peshawar,2024-08-19,4.5849255155880136E-5
Gujranwala,2024-08-19,2.776320732938931E-5
Quetta,2024-08-19,2.771921785543783E-5
Sialkot,2024-08-19,2.393186186751199E-5
Hyderabad,2024-08-19,3.4449857645116054E-5
Bahawalpur,2024-08-19,1.9586439048862843E-5
Sargodha,2024-08-19,2.7296107579773144E-5
Sukkur,2024-08-19,1.6322507052257922E-5
Larkana,2024-08-19,1.9748554067215127E-5
Lahore,2024-08-20,4.293206022243235E-5
Karachi,2024-08-20,1.3702888454987879E-5
Islamabad,2024-08-20,4.640977406371643E-5
Faisalabad,2024-08-20,3.246446330239035E-5
Rawalpindi,2024-08-20,4.9585629592372615E-5
Multan,2024-08-20,2.466957546590786E-5
Peshawar,2024-08-20,6.0626201695179986E-5
Gujranwala,2024-08-20,3.5457768769703004E-5
Quetta,2024-08-20,2.685972014023881E-5
Sialkot,2024-08-20,3.4114337662765884E-5
Hyderabad,2024-08-20,2.1363087303677717E-5
Bahawalpur,2024-08-20,1.8166037789908276E-5
Sargodha,2024-08-20,3.325012558536545E-5
Sukkur,2024-08-20,2.4617783370148838E-5
Larkana,2024-08-20,2.389938256569214E-5
Lahore,2024-08-21,3.678324188624475E-5
Karachi,2024-08-21,1.9042216435235628E-5
Islamabad,2024-08-21,4.33755327238159E-5
Faisalabad,2024-08-21,3.7188958311344135E-5
Rawalpindi,2024-08-21,4.0519883522241706E-5
Multan,2024-08-21,3.202746609800925E-5
Peshawar,2024-08-21,4.2874018524668944E-5
Gujranwala,2024-08-21,3.089740380606892E-5
Quetta,2024-08-21,2.3989790008722564E-5
Sialkot,2024-08-21,3.906361033023155E-5
Hyderabad,2024-08-21,2.754357891521296E-5
Bahawalpur,2024-08-21,1.9930760997713488E-5
