city,date,no2
Faisalabad,2025-03-19,6.251139017375044E-5
Rawalpindi,2025-03-19,6.90352144196983E-5
Multan,2025-03-19,5.664440196084295E-5
Peshawar,2025-03-19,2.5659242682837303E-5
Gujranwala,2025-03-19,4.2476804335831376E-5
Quetta,2025-03-19,3.103878285743069E-5
Sialkot,2025-03-19,3.735068843570226E-5
Hyderabad,2025-03-19,4.191957875254644E-5
Bahawalpur,2025-03-19,3.4999917972206483E-5
Sargodha,2025-03-19,4.915319087823554E-5
Sukkur,2025-03-19,3.995540590718792E-5
Larkana,2025-03-19,3.943226543791533E-5
Lahore,2025-03-20,9.223862670337526E-5
Karachi,2025-03-20,7.690902953353236E-5
Islamabad,2025-03-20,7.352215871080516E-5
Faisalabad,2025-03-20,6.0132703663498806E-5
Rawalpindi,2025-03-20,6.527417098221386E-5
Multan,2025-03-20,5.465219582306992E-5
Peshawar,2025-03-20,4.569039935968885E-5
Gujranwala,2025-03-20,3.930534045301807E-5
Quetta,2025-03-20,2.5052785831889937E-5
Sialkot,2025-03-20,3.6889347408656685E-5
Hyderabad,2025-03-20,3.777108201784238E-5
Bahawalpur,2025-03-20,4.743531974377438E-5
Sargodha,2025-03-20,3.6562334216724954E-5
Sukkur,2025-03-20,4.0148086341260614E-5
Larkana,2025-03-20,3.540497434712069E-5
Lahore,2025-03-21,9.02546746739199E-5
Karachi,2025-03-21,1.2116063033079469E-4
Islamabad,2025-03-21,8.92786739896143E-5
Faisalabad,2025-03-21,5.1195961703894485E-5
Rawalpindi,2025-03-21,7.694291786406786E-5
Multan,2025-03-21,5.6921726235630246E-5
Peshawar,2025-03-21,4.579604512816768E-5
Gujranwala,2025-03-21,4.20252703042696E-5
Quetta,2025-03-21,2.3307699154038394E-5
Sialkot,2025-03-21,3.590285531957264E-5
Hyderabad,2025-03-21,3.7681882157668786E-5
Bahawalpur,2025-03-21,4.542017879515275E-5
Sargodha,2025-03-21,4.377715124042718E-5
Sukkur,2025-03-21,3.921695230009996E-5
Larkana,2025-03-21,3.582001796993385E-5
Lahore,2025-03-22,9.450036640715893E-5
Karachi,2025-03-22,3.888340197372329E-5
Islamabad,2025-03-22,1.0340081164723586E-4
Faisalabad,2025-03-22,7.971958273905055E-5
Rawalpindi,2025-03-22,9.848322699748113E-5
Multan,2025-03-22,5.737738385657714E-5
Peshawar,2025-03-22,4.46974597260477E-5
Gujranwala,2025-03-22,5.781475441810922E-5
Quetta,2025-03-22,2.001899130657289E-5
Sialkot,2025-03-22,4.763830434886392E-5
Hyderabad,2025-03-22,4.7170147011401544E-5
Bahawalpur,2025-03-22,4.312865683839274E-5
Sargodha,2025-03-22,5.3745641888141775E-5
Sukkur,2025-03-22,4.5936742102743794E-5
Larkana,2025-03-22,4.5444770432081264E-5
Lahore,2025-03-23,6.801896922907097E-5
Karachi,2025-03-23,3.490054865010245E-5
Islamabad,2025-03-23,7.420654921753201E-5
Faisalabad,2025-03-23,6.0242859064142336E-5
Rawalpindi,2025-03-23,6.889262652392129E-5
Multan,2025-03-23,4.8569528917579536E-5
Peshawar,2025-03-23,4.640901236460872E-5
Gujranwala,2025-03-23,5.886942844109985E-5
Quetta,2025-03-23,2.5007440594394732E-5
Sialkot,2025-03-23,4.818860092774185E-5
Hyderabad,2025-03-23,5.007406075685415E-5
Bahawalpur,2025-03-23,4.0423977995023855E-5
Sargodha,2025-03-23,6.604543254891424E-5
Sukkur,2025-03-23,4.6734923544809554E-5
Larkana,2025-03-23,4.141225992594057E-5
Lahore,2025-03-24,7.27668664228541E-5
Karachi,2025-03-24,4.3254043143855116E-5
Islamabad,2025-03-24,1.0159494927427764E-4
Faisalabad,2025-03-24,5.7518983581587183E-5
Rawalpindi,2025-03-24,7.873834089840243E-5
Multan,2025-03-24,4.488574293509406E-5
Peshawar,2025-03-24,6.684066686229808E-5
Gujranwala,2025-03-24,4.110345880416834E-5
Quetta,2025-03-24,1.5232946149744466E-5
Sialkot,2025-03-24,3.8524458643342556E-5
Hyderabad,2025-03-24,3.967223843207726E-5
Bahawalpur,2025-03-24,3.9789866622505164E-5
Sargodha,2025-03-24,3.989626532767636E-5
Sukkur,2025-03-24,4.080418208889708E-5
Larkana,2025-03-24,3.872463600952832E-5
Lahore,2025-03-25,7.08622413288617E-5
Karachi,2025-03-25,2.5481980248533368E-5
Islamabad,2025-03-25,
Faisalabad,2025-03-25,2.9950284844252663E-5
Rawalpindi,2025-03-25,
Multan,2025-03-25,6.868542452998912E-5
Peshawar,2025-03-25,
Gujranwala,2025-03-25,3.7956196900318906E-5
Quetta,2025-03-25,8.609040303465306E-6
Sialkot,2025-03-25,2.711075557857129E-5
Hyderabad,2025-03-25,3.071019887822256E-5
Bahawalpur,2025-03-25,3.838140508173004E-5
Sargodha,2025-03-25,5.940026007600842E-5
Sukkur,2025-03-25,2.629357405444683E-5
Larkana,2025-03-25,2.368636405491502E-5
Lahore,2025-03-26,5.855476894865691E-5
Karachi,2025-03-26,2.581335983772445E-5
Islamabad,2025-03-26,5.2526332398425006E-5
Faisalabad,2025-03-26,4.8758688479969795E-5
Rawalpindi,2025-03-26,4.650686098037326E-5
Multan,2025-03-26,4.432122185342487E-5
Peshawar,2025-03-26,3.34729582539659E-5
Gujranwala,2025-03-26,3.783387606409816E-5
Quetta,2025-03-26,1.3187544748911877E-5
Sialkot,2025-03-26,2.4492808841873984E-5
Hyderabad,2025-03-26,3.2789091381425803E-5
Bahawalpur,2025-03-26,2.395169966282554E-5
Sargodha,2025-03-26,4.538139310288468E-5
Sukkur,2025-03-26,3.936726297951348E-5
Larkana,2025-03-26,2.9126265375565444E-5
Lahore,2025-03-27,5.1803244731156895E-5
Karachi,2025-03-27,7.583040457441407E-5
Islamabad,2025-03-27,6.0581057935173174E-5
Faisalabad,2025-03-27,4.567735186184571E-5
Rawalpindi,2025-03-27,5.392976653788544E-5
Multan,2025-03-27,3.361457556187879E-5
Peshawar,2025-03-27,3.050683175131265E-5
Gujranwala,2025-03-27,5.448184163399546E-5
Quetta,2025-03-27,1.531103949584926E-5
Sialkot,2025-03-27,3.3672938639514786E-5
Hyderabad,2025-03-27,3.893670473169876E-5
Bahawalpur,2025-03-27,3.37828104018703E-5
Sargodha,2025-03-27,3.3217090867506516E-5
Sukkur,2025-03-27,3.20469086877744E-5
Larkana,2025-03-27,3.1263568106058624E-5
Lahore,2025-03-28,7.439917745773028E-5
Karachi,2025-03-28,1.1170580929123745E-4
Islamabad,2025-03-28,7.281021640345427E-5
Faisalabad,2025-03-28,4.2242293500271985E-5
Rawalpindi,2025-03-28,6.413648503074334E-5
Multan,2025-03-28,4.0723207428696394E-5
Peshawar,2025-03-28,2.737945232436427E-5
Gujranwala,2025-03-28,3.630702152533427E-5
Quetta,2025-03-28,1.0675396555512884E-5
Sialkot,2025-03-28,3.305217377921906E-5
Hyderabad,2025-03-28,3.561582362780079E-5
Bahawalpur,2025-03-28,3.6089700227030906E-5
Sargodha,2025-03-28,3.398995258191807E-5
Sukkur,2025-03-28,3.090862701557258E-5
Larkana,2025-03-28,2.8683103368510565E-5
Lahore,2025-03-29,4.7532786157898476E-5
Karachi,2025-03-29,1.0962191977071844E-4
Islamabad,2025-03-29,3.82391795045151E-5
Faisalabad,2025-03-29,3.369528357603764E-5
Rawalpindi,2025-03-29,4.225975798666855E-5
Multan,2025-03-29,3.8630314020963415E-5
Peshawar,2025-03-29,2.7809281812304508E-5
Gujranwala,2025-03-29,3.1832536439855694E-5
Quetta,2025-03-29,1.5160083349422696E-5
Sialkot,2025-03-29,3.5180620711458576E-5
Hyderabad,2025-03-29,3.923157644090727E-5
Bahawalpur,2025-03-29,3.372779753861809E-5
Sargodha,2025-03-29,2.8756581411441558E-5
Sukkur,2025-03-29,2.885392239390336E-5
Larkana,2025-03-29,2.8073674015416627E-5
Lahore,2025-03-30,5.7932459279021465E-5
Karachi,2025-03-30,7.588056852592652E-5
Islamabad,2025-03-30,2.980183681531308E-5
Faisalabad,2025-03-30,4.54222180762876E-5
Rawalpindi,2025-03-30,2.6111542284325315E-5
Multan,2025-03-30,4.686139821056781E-5
Peshawar,2025-03-30,3.6304296291144346E-5
Gujranwala,2025-03-30,3.2863139398480105E-5
Quetta,2025-03-30,1.4117926225787219E-5
Sialkot,2025-03-30,2.7769430965129897E-5
Hyderabad,2025-03-30,3.483869252236618E-5
Bahawalpur,2025-03-30,3.864307318278219E-5
Sargodha,2025-03-30,3.195947470132248E-5
Sukkur,2025-03-30,3.507514410824197E-5
Larkana,2025-03-30,3.47812629576686E-5
Lahore,2025-03-31,5.453457919462284E-5
Karachi,2025-03-31,4.47494420852969E-5
Islamabad,2025-03-31,2.791390651709555E-5
Faisalabad,2025-03-31,5.259912795894206E-5
Rawalpindi,2025-03-31,3.0196066430632934E-5
Multan,2025-03-31,4.6354367061873515E-5
Peshawar,2025-03-31,2.7648192578436335E-5
Gujranwala,2025-03-31,3.485238907552702E-5
Quetta,2025-03-31,1.657087672182361E-5
Sialkot,2025-03-31,2.887194326851654E-5
Hyderabad,2025-03-31,3.494521077392148E-5
Bahawalpur,2025-03-31,4.16115626387355E-5
Sargodha,2025-03-31,3.736826013793147E-5
Sukkur,2025-03-31,3.508378726940433E-5
Larkana,2025-03-31,4.0821247793122624E-5
Lahore,2025-04-01,6.0302221233630306E-5
Karachi,2025-04-01,6.0623727397262756E-5
Islamabad,2025-04-01,4.3079763534855125E-5
Faisalabad,2025-04-01,4.526843298974429E-5
Rawalpindi,2025-04-01,4.219636557469704E-5
Multan,2025-04-01,4.651238372384781E-5
Peshawar,2025-04-01,1.9001632153542566E-5
Gujranwala,2025-04-01,3.112483128859991E-5
Quetta,2025-04-01,1.4846591267877807E-5
Sialkot,2025-04-01,2.7269246061151075E-5
Hyderabad,2025-04-01,3.723873701233872E-5
Bahawalpur,2025-04-01,4.0001080834663174E-5
Sargodha,2025-04-01,3.4556962485901627E-5
Sukkur,2025-04-01,2.8759070644970952E-5
Larkana,2025-04-01,2.57756009538569E-5
Lahore,2025-04-02,4.726584876848626E-5
Karachi,2025-04-02,3.2508592499384334E-5
Islamabad,2025-04-02,4.914933236035123E-5
Faisalabad,2025-04-02,3.590789579660204E-5
Rawalpindi,2025-04-02,4.2467888373202806E-5
Multan,2025-04-02,3.7167927837594745E-5
Peshawar,2025-04-02,3.3133816824446734E-5
Gujranwala,2025-04-02,3.426737507925752E-5
Quetta,2025-04-02,
Sialkot,2025-04-02,2.485447192020724E-5
Hyderabad,2025-04-02,3.2347512220926665E-5
Bahawalpur,2025-04-02,3.410981599009756E-5
Sargodha,2025-04-02,2.6604062350369965E-5
Sukkur,2025-04-02,3.0273667139556224E-5
Larkana,2025-04-02,3.0689871954482715E-5
Lahore,2025-04-03,4.171252473975104E-5
Karachi,2025-04-03,2.6999502878687334E-5
Islamabad,2025-04-03,
Faisalabad,2025-04-03,4.191673994172777E-5
Rawalpindi,2025-04-03,
Multan,2025-04-03,4.870785715167485E-5
Peshawar,2025-04-03,
Gujranwala,2025-04-03,3.494267442155219E-5
Quetta,2025-04-03,1.447012077350177E-5
Sialkot,2025-04-03,2.5006066167097203E-5
Hyderabad,2025-04-03,4.1810617020254146E-5
Bahawalpur,2025-04-03,4.106660194939272E-5
Sargodha,2025-04-03,
Sukkur,2025-04-03,3.558490321797447E-5
Larkana,2025-04-03,3.137728003050552E-5
Lahore,2025-04-04,4.825933309080077E-5
Karachi,2025-04-04,7.402844976009954E-5
Islamabad,2025-04-04,3.934213648299993E-5
Faisalabad,2025-04-04,3.941306609718687E-5
Rawalpindi,2025-04-04,3.9638930433059106E-5
Multan,2025-04-04,3.3048675808945304E-5
Peshawar,2025-04-04,2.4067267012807242E-5
Gujranwala,2025-04-04,3.120778695063472E-5
Quetta,2025-04-04,1.630414242126572E-5
Sialkot,2025-04-04,2.6479231698803154E-5
Hyderabad,2025-04-04,3.494471561643421E-5
Bahawalpur,2025-04-04,2.9141505032170815E-5
Sargodha,2025-04-04,3.1649798111675864E-5
Sukkur,2025-04-04,2.911839949212207E-5
Larkana,2025-04-04,2.4485680493711212E-5
Lahore,2025-04-05,7.25183659463435E-5
Karachi,2025-04-05,3.345230836197182E-5
Islamabad,2025-04-05,5.028909928795483E-5
Faisalabad,2025-04-05,4.113593801159464E-5
Rawalpindi,2025-04-05,4.343303651583348E-5
Multan,2025-04-05,3.71164178381245E-5
Peshawar,2025-04-05,4.8213524669708694E-5
Gujranwala,2025-04-05,3.239107641948149E-5
Quetta,2025-04-05,1.262417089432277E-5
Sialkot,2025-04-05,3.0572353599911834E-5
Hyderabad,2025-04-05,3.8617595232578124E-5
Bahawalpur,2025-04-05,2.718054664540096E-5
Sargodha,2025-04-05,2.835500105147041E-5
Sukkur,2025-04-05,2.584946986216832E-5
Larkana,2025-04-05,2.6016000781083382E-5
Lahore,2025-04-06,6.649727675765099E-5
Karachi,2025-04-06,2.9115106371541338E-5
Islamabad,2025-04-06,4.8338902106918974E-5
Faisalabad,2025-04-06,3.864179521730987E-5
Rawalpindi,2025-04-06,5.482394419443883E-5
Multan,2025-04-06,3.769795930195707E-5
Peshawar,2025-04-06,5.218979031937835E-5
Gujranwala,2025-04-06,3.598032402311531E-5
Quetta,2025-04-06,1.3159418187360553E-5
Sialkot,2025-04-06,2.6696110123477608E-5
Hyderabad,2025-04-06,2.448317492683765E-5
Bahawalpur,2025-04-06,3.230979502890132E-5
Sargodha,2025-04-06,2.475566012582988E-5
Sukkur,2025-04-06,2.903185026136046E-5
Larkana,2025-04-06,2.2218738500953867E-5
Lahore,2025-04-07,5.986303861829839E-5
Karachi,2025-04-07,1.9571880087297665E-5
Islamabad,2025-04-07,6.813750214543805E-5
Faisalabad,2025-04-07,4.273930345337461E-5
Rawalpindi,2025-04-07,5.3875994901326025E-5
Multan,2025-04-07,3.295521245049106E-5
Peshawar,2025-04-07,4.290638759079205E-5
Gujranwala,2025-04-07,3.569962099484098E-5
Quetta,2025-04-07,3.5581971470378293E-6
Sialkot,2025-04-07,2.8534081057005852E-5
Hyderabad,2025-04-07,3.796800177176937E-5
Bahawalpur,2025-04-07,2.5132128115204517E-5
Sargodha,2025-04-07,4.168669962825316E-5
Sukkur,2025-04-07,3.58427014285943E-5
Larkana,2025-04-07,2.5529832980985392E-5
Lahore,2025-04-08,5.313503727693193E-5
Karachi,2025-04-08,2.5018572650671433E-5
Islamabad,2025-04-08,4.289001329252029E-5
Faisalabad,2025-04-08,4.832253552846276E-5
Rawalpindi,2025-04-08,4.39489960009485E-5
Multan,2025-04-08,5.288348062281044E-5
Peshawar,2025-04-08,5.952136474540965E-5
Gujranwala,2025-04-08,3.674721790516447E-5
Quetta,2025-04-08,8.835578834963973E-6
Sialkot,2025-04-08,3.80571131371195E-5
Hyderabad,2025-04-08,2.2449256187765946E-5
Bahawalpur,2025-04-08,3.295962295215376E-5
Sargodha,2025-04-08,5.603212636811507E-5
Sukkur,2025-04-08,2.626821518470194E-5
Larkana,2025-04-08,2.7037277416655917E-5
Lahore,2025-04-09,8.031208273543581E-5
Karachi,2025-04-09,3.0377858912729098E-5
Islamabad,2025-04-09,5.4273508602479536E-5
Faisalabad,2025-04-09,6.321120584491665E-5
Rawalpindi,2025-04-09,6.0560255517699314E-5
Multan,2025-04-09,4.8383651561607816E-5
Peshawar,2025-04-09,
Gujranwala,2025-04-09,3.971630095208184E-5
Quetta,2025-04-09,
Sialkot,2025-04-09,2.880191787601089E-5
Hyderabad,2025-04-09,3.925791648112992E-5
Bahawalpur,2025-04-09,3.993064845337968E-5
Sargodha,2025-04-09,2.5545972856128755E-5
Sukkur,2025-04-09,3.2312290299502114E-5
Larkana,2025-04-09,3.630675198788406E-5
Lahore,2025-04-10,8.855233560928139E-5
Karachi,2025-04-10,3.084459810655455E-5
Islamabad,2025-04-10,5.899266980528763E-5
Faisalabad,2025-04-10,6.336571159107942E-5
Rawalpindi,2025-04-10,6.207524681768464E-5
Multan,2025-04-10,5.455530162874383E-5
Peshawar,2025-04-10,5.327481753509103E-5
Gujranwala,2025-04-10,4.171024284916805E-5
Quetta,2025-04-10,2.1512852422437205E-5
Sialkot,2025-04-10,3.196786172584283E-5
Hyderabad,2025-04-10,3.701123976324268E-5
Bahawalpur,2025-04-10,4.420310539874787E-5
Sargodha,2025-04-10,3.59673302141803E-5
Sukkur,2025-04-10,4.916117966444473E-5
Larkana,2025-04-10,3.979012743787575E-5
Lahore,2025-04-11,5.117825955757995E-5
Karachi,2025-04-11,3.511608122262907E-5
Islamabad,2025-04-11,4.664360961454766E-5
Faisalabad,2025-04-11,7.240569443772283E-5
Rawalpindi,2025-04-11,4.500069465844001E-5
Multan,2025-04-11,5.9031584391877254E-5
Peshawar,2025-04-11,6.716714056844584E-5
Gujranwala,2025-04-11,3.49408847750779E-5
Quetta,2025-04-11,2.2079904669201273E-5
Sialkot,2025-04-11,2.764875076444071E-5
Hyderabad,2025-04-11,3.9710756795192795E-5
Bahawalpur,2025-04-11,5.186936298166153E-5
Sargodha,2025-04-11,4.315655059736785E-5
Sukkur,2025-04-11,3.357254055964141E-5
Larkana,2025-04-11,2.8898159746562478E-5
Lahore,2025-04-12,8.934757034641435E-5
Karachi,2025-04-12,2.876091048093601E-5
Islamabad,2025-04-12,6.994917042802687E-5
Faisalabad,2025-04-12,7.383497964546253E-5
Rawalpindi,2025-04-12,6.98103976514514E-5
Multan,2025-04-12,4.230294837878604E-5
Peshawar,2025-04-12,4.934583174533989E-5
Gujranwala,2025-04-12,4.656659925275257E-5
Quetta,2025-04-12,2.1494490600388132E-5
Sialkot,2025-04-12,3.9312076639833164E-5
Hyderabad,2025-04-12,4.287581672504172E-5
Bahawalpur,2025-04-12,3.031795544469234E-5
Sargodha,2025-04-12,4.298932598618708E-5
Sukkur,2025-04-12,3.388996854231229E-5
Larkana,2025-04-12,3.2365757959594915E-5
Lahore,2025-04-13,5.715872899239411E-5
Karachi,2025-04-13,2.32855580560661E-5
Islamabad,2025-04-13,4.5852151071188885E-5
Faisalabad,2025-04-13,6.390927557534644E-5
Rawalpindi,2025-04-13,4.461611565739794E-5
Multan,2025-04-13,5.7046476199179375E-5
Peshawar,2025-04-13,4.3568298966474705E-5
Gujranwala,2025-04-13,4.215876117100174E-5
Quetta,2025-04-13,1.681392191715812E-5
Sialkot,2025-04-13,3.84098626289118E-5
Hyderabad,2025-04-13,3.3623336271477704E-5
Bahawalpur,2025-04-13,4.286850075869102E-5
Sargodha,2025-04-13,4.379112986437847E-5
Sukkur,2025-04-13,3.445662452384521E-5
Larkana,2025-04-13,3.624101012455242E-5
Lahore,2025-04-14,8.832767908213023E-5
Karachi,2025-04-14,2.3128127689329172E-5
Islamabad,2025-04-14,6.386341168218129E-5
Faisalabad,2025-04-14,5.569112397150663E-5
Rawalpindi,2025-04-14,6.298162190448176E-5
Multan,2025-04-14,4.9339895682073286E-5
Peshawar,2025-04-14,6.025049037648273E-5
Gujranwala,2025-04-14,6.977040330800692E-5
Quetta,2025-04-14,2.2850476037066072E-5
Sialkot,2025-04-14,4.436826205964014E-5
Hyderabad,2025-04-14,4.166733687965875E-5
Bahawalpur,2025-04-14,4.323757273828932E-5
Sargodha,2025-04-14,4.4567076034734615E-5
Sukkur,2025-04-14,4.000541025441403E-5
Larkana,2025-04-14,3.734445890748272E-5
Lahore,2025-04-15,7.022927140686543E-5
Karachi,2025-04-15,2.9873049516568834E-5
Islamabad,2025-04-15,6.20021736227323E-5
Faisalabad,2025-04-15,6.313128464689548E-5
Rawalpindi,2025-04-15,6.370844048606988E-5
Multan,2025-04-15,5.1856533074899306E-5
Peshawar,2025-04-15,5.7485368612665696E-5
Gujranwala,2025-04-15,4.568731235480203E-5
Quetta,2025-04-15,2.1483003909771684E-5
Sialkot,2025-04-15,3.893262488943117E-5
Hyderabad,2025-04-15,3.7143705547694426E-5
Bahawalpur,2025-04-15,4.62471133962619E-5
Sargodha,2025-04-15,4.5302482610726326E-5
Sukkur,2025-04-15,4.879918406945634E-5
Larkana,2025-04-15,3.81127780350035E-5
Lahore,2025-04-16,7.762976300691115E-5
Karachi,2025-04-16,2.1287514733375245E-5
Islamabad,2025-04-16,5.65362078380749E-5
Faisalabad,2025-04-16,6.323087376342265E-5
Rawalpindi,2025-04-16,5.727762409415124E-5
Multan,2025-04-16,4.809570323412395E-5
Peshawar,2025-04-16,3.5113500032081734E-5
Gujranwala,2025-04-16,5.24647019407285E-5
Quetta,2025-04-16,1.671638159735148E-5
Sialkot,2025-04-16,3.954917273346346E-5
Hyderabad,2025-04-16,2.970361273912295E-5
Bahawalpur,2025-04-16,3.546960464467575E-5
Sargodha,2025-04-16,5.332905002526768E-5
Sukkur,2025-04-16,4.0560452787743156E-5
Larkana,2025-04-16,3.4468212727859826E-5
Lahore,2025-04-17,8.656165623801192E-5
Karachi,2025-04-17,2.2971726959302198E-5
Islamabad,2025-04-17,6.846077351394638E-5
Faisalabad,2025-04-17,6.84017352576566E-5
Rawalpindi,2025-04-17,8.023864228804973E-5
Multan,2025-04-17,4.0680348471618975E-5
Peshawar,2025-04-17,4.215559998986921E-5
Gujranwala,2025-04-17,4.5566855244681367E-5
Quetta,2025-04-17,1.5369856153588618E-5
Sialkot,2025-04-17,3.678834739448533E-5
Hyderabad,2025-04-17,2.237947582434216E-5
Bahawalpur,2025-04-17,4.316407339374596E-5
Sargodha,2025-04-17,3.472073159091868E-5
Sukkur,2025-04-17,2.7172285349341368E-5
Larkana,2025-04-17,2.873193936229653E-5
Lahore,2025-04-18,
Karachi,2025-04-18,2.0173376664970744E-5
Islamabad,2025-04-18,8.66211119807985E-5
Faisalabad,2025-04-18,3.6518961364261756E-5
Rawalpindi,2025-04-18,9.286095113863099E-5
Multan,2025-04-18,3.996364240895241E-5
Peshawar,2025-04-18,4.4983070490345846E-5
Gujranwala,2025-04-18,5.522968261004963E-5
Quetta,2025-04-18,9.375723504730447E-6
Sialkot,2025-04-18,2.8918147508037448E-5
Hyderabad,2025-04-18,3.3767271167369724E-5
Bahawalpur,2025-04-18,3.497254017475436E-5
Sargodha,2025-04-18,3.941874006171776E-5
Sukkur,2025-04-18,3.047133069984639E-5
Larkana,2025-04-18,3.421591880269638E-5
Lahore,2025-04-19,6.762748946616884E-5
Karachi,2025-04-19,2.3856708816945476E-5
Islamabad,2025-04-19,5.6503689023848025E-5
Faisalabad,2025-04-19,5.902446036313744E-5
Rawalpindi,2025-04-19,5.687473667670174E-5
Multan,2025-04-19,3.801352010888794E-5
Peshawar,2025-04-19,3.661247254070781E-5
Gujranwala,2025-04-19,7.514437489361388E-5
Quetta,2025-04-19,1.2718037213549388E-5
Sialkot,2025-04-19,6.484090758336267E-5
Hyderabad,2025-04-19,2.738145958581266E-5
Bahawalpur,2025-04-19,4.296982851304362E-5
Sargodha,2025-04-19,5.0025873051046235E-5
Sukkur,2025-04-19,2.7890877365729255E-5
Larkana,2025-04-19,2.818680608617586E-5
Lahore,2025-04-20,5.1185342408770085E-5
Karachi,2025-04-20,5.084706772910057E-5
Islamabad,2025-04-20,
Faisalabad,2025-04-20,5.605847606733597E-5
Rawalpindi,2025-04-20,
Multan,2025-04-20,4.0202623078560486E-5
Peshawar,2025-04-20,4.630249600939668E-5
Gujranwala,2025-04-20,5.240788767722006E-5
Quetta,2025-04-20,8.465754456526835E-6
Sialkot,2025-04-20,4.533732918709645E-5
Hyderabad,2025-04-20,4.4811318133340386E-5
Bahawalpur,2025-04-20,5.184894676774637E-5
Sargodha,2025-04-20,4.92868170820914E-5
Sukkur,2025-04-20,3.9974663019415934E-5
Larkana,2025-04-20,3.848390308253622E-5
Lahore,2025-04-21,8.186922754759173E-5
Karachi,2025-04-21,1.1303387334277477E-4
Islamabad,2025-04-21,6.474425932857947E-5
Faisalabad,2025-04-21,9.059806770132499E-5
Rawalpindi,2025-04-21,6.634670931370438E-5
Multan,2025-04-21,4.393278917717313E-5
Peshawar,2025-04-21,4.262049333897924E-5
Gujranwala,2025-04-21,4.323471993316961E-5
Quetta,2025-04-21,1.3396807771909473E-5
Sialkot,2025-04-21,3.4338058588417425E-5
Hyderabad,2025-04-21,6.449050498549667E-5
Bahawalpur,2025-04-21,4.8385325455666416E-5
Sargodha,2025-04-21,4.918544754069194E-5
Sukkur,2025-04-21,3.2807437415158943E-5
Larkana,2025-04-21,3.215264962744037E-5
Lahore,2025-04-22,8.813509378426084E-5
Karachi,2025-04-22,7.995012814488718E-5
Islamabad,2025-04-22,7.031421289522461E-5
Faisalabad,2025-04-22,7.708523920939911E-5
Rawalpindi,2025-04-22,7.408261799254611E-5
Multan,2025-04-22,4.864023565595827E-5
Peshawar,2025-04-22,4.4144576977278885E-5
Gujranwala,2025-04-22,5.516836217211689E-5
Quetta,2025-04-22,1.3151887703041517E-5
Sialkot,2025-04-22,3.8346942556202516E-5
Hyderabad,2025-04-22,4.6686635332221335E-5
Bahawalpur,2025-04-22,7.369031284760044E-5
Sargodha,2025-04-22,4.380657097594779E-5
Sukkur,2025-04-22,3.4654990156247064E-5
Larkana,2025-04-22,3.7374861417457146E-5
Lahore,2025-04-23,1.0101255318761682E-4
Karachi,2025-04-23,3.5498092640434194E-5
Islamabad,2025-04-23,5.959205796007293E-5
Faisalabad,2025-04-23,7.936628757311379E-5
Rawalpindi,2025-04-23,6.535345807522823E-5
Multan,2025-04-23,6.175067255854958E-5
Peshawar,2025-04-23,4.2081893716092464E-5
Gujranwala,2025-04-23,5.841222625103557E-5
Quetta,2025-04-23,1.8556550293305976E-5
Sialkot,2025-04-23,4.4482883888169666E-5
Hyderabad,2025-04-23,4.786929947192748E-5
Bahawalpur,2025-04-23,5.6000071577411186E-5
Sargodha,2025-04-23,5.090571000831079E-5
Sukkur,2025-04-23,3.056723677265107E-5
Larkana,2025-04-23,3.173970726273321E-5
Lahore,2025-04-24,8.19112831296843E-5
Karachi,2025-04-24,2.235255639015435E-5
Islamabad,2025-04-24,6.0667272065144516E-5
Faisalabad,2025-04-24,7.65982617215297E-5
Rawalpindi,2025-04-24,6.044189140262163E-5
Multan,2025-04-24,6.561480530401326E-5
Peshawar,2025-04-24,3.69777655598027E-5
Gujranwala,2025-04-24,5.088772437879295E-5
Quetta,2025-04-24,1.9181515049676653E-5
Sialkot,2025-04-24,4.0563812000774485E-5
Hyderabad,2025-04-24,3.499479122629393E-5
Bahawalpur,2025-04-24,4.759019857801953E-5
Sargodha,2025-04-24,5.5239461541791416E-5
Sukkur,2025-04-24,2.6162813796790173E-5
Larkana,2025-04-24,2.7024922737415896E-5
Lahore,2025-04-25,8.930968283147175E-5
Karachi,2025-04-25,2.6427607477275825E-5
Islamabad,2025-04-25,5.731488898658979E-5
Faisalabad,2025-04-25,7.233003456304446E-5
Rawalpindi,2025-04-25,5.8262865609327135E-5
Multan,2025-04-25,5.7473977311022397E-5
Peshawar,2025-04-25,3.303238915315402E-5
Gujranwala,2025-04-25,4.75524304437276E-5
Quetta,2025-04-25,2.2538821860932988E-5
Sialkot,2025-04-25,4.001922440834976E-5
Hyderabad,2025-04-25,4.431197842285488E-5
Bahawalpur,2025-04-25,4.909402312201677E-5
Sargodha,2025-04-25,3.889253219513417E-5
Sukkur,2025-04-25,3.078329975285843E-5
Larkana,2025-04-25,3.358799135319049E-5
Lahore,2025-04-26,8.491111653585353E-5
Karachi,2025-04-26,5.175888754122239E-5
Islamabad,2025-04-26,5.275084351919079E-5
Faisalabad,2025-04-26,6.330440105149453E-5
Rawalpindi,2025-04-26,6.441544613302196E-5
Multan,2025-04-26,6.115208636968083E-5
Peshawar,2025-04-26,3.5339034471925214E-5
Gujranwala,2025-04-26,4.27442442855859E-5
Quetta,2025-04-26,1.5958648622116878E-5
Sialkot,2025-04-26,2.909064975474065E-5
Hyderabad,2025-04-26,4.268281418497802E-5
