city,date,temp_c,wind_ms,precip_mm
Peshawar,2022-08-08,30.40583321224375,1.4078009437768315,1.6233167811198432
Gujranwala,2022-08-08,30.25240703918388,0.9225214735261928,0.24159043748802111
Quetta,2022-08-08,25.41760318587319,0.48517140546707066,0.34823041509137725
Sialkot,2022-08-08,29.988457614534298,0.4817841167998637,0.386172099756098
Hyderabad,2022-08-08,31.090869318994294,0.8598948596741057,1.0939094008759256
Bahawalpur,2022-08-08,31.511872534377915,1.8034928887832478,0.8668593649368844
Sargodha,2022-08-08,30.96067501177862,1.698336768055027,0.3060502454029284
Sukkur,2022-08-08,33.53363985090385,1.082323456257267,0.04752057171800374
Larkana,2022-08-08,33.210664725532524,0.5122987151312121,0.017998183997596007
Lahore,2022-08-09,31.141861636987244,0.2938220139025403,0.09430111577848456
Karachi,2022-08-09,30.821361130979597,1.4954207371469082,7.97360315994637
Islamabad,2022-08-09,28.49116619968578,0.6567227764301314,0.5493804848019356
Faisalabad,2022-08-09,31.698923783051555,1.281838268964483,0.02413739342975682
Rawalpindi,2022-08-09,29.305374276393536,0.5250974080510046,0.36062657570262935
Multan,2022-08-09,32.678012129505646,1.7772291602442865,0.32400441497168114
Peshawar,2022-08-09,30.41675367936159,0.5673194252594499,5.188588730095307
Gujranwala,2022-08-09,31.053520646475874,0.3949831902622293,0.2925752168838322
Quetta,2022-08-09,24.1411174910545,1.7374949376439464,0.9990784251529532
Sialkot,2022-08-09,30.745024665978917,0.7241391988709163,0.5038000791575122
Hyderabad,2022-08-09,31.5812833384407,2.7912722972556345,0.9799440140442143
