city,date,no2
Bahawalpur,2023-03-26,3.4236430568939364E-5
Sargodha,2023-03-26,2.7365617434258658E-5
Sukkur,2023-03-26,3.344267594151884E-5
Larkana,2023-03-26,3.213637925730141E-5
Lahore,2023-03-27,7.814789919864571E-5
Karachi,2023-03-27,4.990369746223114E-5
Islamabad,2023-03-27,9.615467873485359E-5
Faisalabad,2023-03-27,4.334364036135869E-5
Rawalpindi,2023-03-27,8.225338321518207E-5
Multan,2023-03-27,4.058301547544447E-5
Peshawar,2023-03-27,3.8345004450390184E-5
Gujranwala,2023-03-27,3.700445967827751E-5
Quetta,2023-03-27,7.060686531328495E-6
Sialkot,2023-03-27,2.1199154336767106E-5
Hyderabad,2023-03-27,3.899758654321814E-5
Bahawalpur,2023-03-27,3.252630028821898E-5
Sargodha,2023-03-27,2.3642899408025895E-5
Sukkur,2023-03-27,2.8018848843302206E-5
Larkana,2023-03-27,2.8474248940383585E-5
Lahore,2023-03-28,1.0495664546840571E-4
Karachi,2023-03-28,2.8996532368155562E-5
Islamabad,2023-03-28,9.092302956406246E-5
Faisalabad,2023-03-28,6.791013693854955E-5
Rawalpindi,2023-03-28,9.407538376777141E-5
Multan,2023-03-28,4.404797609962161E-5
Peshawar,2023-03-28,
Gujranwala,2023-03-28,3.606035461000961E-5
Quetta,2023-03-28,1.621734346695537E-5
Sialkot,2023-03-28,2.2416382247211484E-5
Hyderabad,2023-03-28,4.293383440239992E-5
Bahawalpur,2023-03-28,3.288624570862665E-5
Sargodha,2023-03-28,2.8889751192000927E-5
Sukkur,2023-03-28,2.78957004752687E-5
Larkana,2023-03-28,3.299982953763762E-5
Lahore,2023-03-29,5.880618012902298E-5
Karachi,2023-03-29,2.8815282318122003E-5
Islamabad,2023-03-29,
Faisalabad,2023-03-29,
Rawalpindi,2023-03-29,
Multan,2023-03-29,4.537723219886211E-5
Peshawar,2023-03-29,
Gujranwala,2023-03-29,
Quetta,2023-03-29,
Sialkot,2023-03-29,2.2518588355736167E-5
Hyderabad,2023-03-29,3.5043573290673E-5
Bahawalpur,2023-03-29,4.114311610948199E-5
Sargodha,2023-03-29,
Sukkur,2023-03-29,2.547612971861679E-5
Larkana,2023-03-29,2.250632909182248E-5
Lahore,2023-03-30,4.766288474976176E-5
Karachi,2023-03-30,3.829494114937162E-5
Islamabad,2023-03-30,
Faisalabad,2023-03-30,4.8277813041187075E-5
Rawalpindi,2023-03-30,
Multan,2023-03-30,
Peshawar,2023-03-30,
Gujranwala,2023-03-30,3.5587681080087425E-5
Quetta,2023-03-30,2.0322822805905325E-5
Sialkot,2023-03-30,2.8238690369503396E-5
Hyderabad,2023-03-30,3.1469724677441596E-5
Bahawalpur,2023-03-30,2.726123821970447E-5
Sargodha,2023-03-30,3.761347309914308E-5
Sukkur,2023-03-30,2.82563452210259E-5
Larkana,2023-03-30,2.7784139642134038E-5
Lahore,2023-03-31,
Karachi,2023-03-31,2.9450329072115827E-5
Islamabad,2023-03-31,
Faisalabad,2023-03-31,3.341176316690628E-5
Rawalpindi,2023-03-31,1.3965372061974931E-5
Multan,2023-03-31,2.9126654459778307E-5
Peshawar,2023-03-31,
Gujranwala,2023-03-31,
Quetta,2023-03-31,1.6420605762187744E-5
Sialkot,2023-03-31,
Hyderabad,2023-03-31,3.692422760362813E-5
Bahawalpur,2023-03-31,2.6669761009248814E-5
Sargodha,2023-03-31,
Sukkur,2023-03-31,2.903213918205888E-5
Larkana,2023-03-31,3.066314433773839E-5
Lahore,2023-04-01,5.31130284878631E-5
Karachi,2023-04-01,2.9307114956280507E-5
Islamabad,2023-04-01,
Faisalabad,2023-04-01,2.7165112434059433E-5
Rawalpindi,2023-04-01,
Multan,2023-04-01,3.788027415221597E-5
Peshawar,2023-04-01,3.5712264522157386E-5
Gujranwala,2023-04-01,
Quetta,2023-04-01,1.9667810321995013E-5
Sialkot,2023-04-01,
Hyderabad,2023-04-01,3.1327194390350686E-5
Bahawalpur,2023-04-01,3.099470102474428E-5
Sargodha,2023-04-01,1.6482570800484806E-5
Sukkur,2023-04-01,2.790962399717945E-5
Larkana,2023-04-01,3.224167821298323E-5
Lahore,2023-04-02,7.462102022222285E-5
Karachi,2023-04-02,1.9212847480311664E-5
Islamabad,2023-04-02,1.0728145924328208E-4
Faisalabad,2023-04-02,8.452865872545456E-5
Rawalpindi,2023-04-02,1.0163052908514558E-4
Multan,2023-04-02,4.004322823526243E-5
Peshawar,2023-04-02,3.155450396528233E-5
Gujranwala,2023-04-02,4.739427473419327E-5
Quetta,2023-04-02,1.2972376519639239E-5
Sialkot,2023-04-02,2.9406188213876033E-5
Hyderabad,2023-04-02,3.22238903354188E-5
Bahawalpur,2023-04-02,3.036319698212071E-5
Sargodha,2023-04-02,3.108685052745616E-5
Sukkur,2023-04-02,2.9710185675595218E-5
Larkana,2023-04-02,3.249758044140837E-5
Lahore,2023-04-03,
Karachi,2023-04-03,2.1190752118751267E-5
Islamabad,2023-04-03,4.209890037358366E-5
Faisalabad,2023-04-03,3.636458067657201E-5
Rawalpindi,2023-04-03,4.2612207526378235E-5
Multan,2023-04-03,3.496435158348991E-5
Peshawar,2023-04-03,2.7577307035227884E-5
Gujranwala,2023-04-03,
Quetta,2023-04-03,1.434605254350931E-5
Sialkot,2023-04-03,
Hyderabad,2023-04-03,2.686741274386024E-5
Bahawalpur,2023-04-03,2.658260003738367E-5
Sargodha,2023-04-03,2.7368763442160794E-5
Sukkur,2023-04-03,2.7438593076680808E-5
Larkana,2023-04-03,3.150554075906112E-5
Lahore,2023-04-04,7.242243312434203E-5
Karachi,2023-04-04,4.92662756947368E-5
Islamabad,2023-04-04,6.790543454231443E-5
Faisalabad,2023-04-04,3.911019340411077E-5
Rawalpindi,2023-04-04,6.200283327026176E-5
Multan,2023-04-04,3.7135743633723416E-5
Peshawar,2023-04-04,2.9220126694796362E-5
Gujranwala,2023-04-04,2.1154461012541636E-5
Quetta,2023-04-04,2.17015849601467E-5
Sialkot,2023-04-04,1.7581627247591466E-5
Hyderabad,2023-04-04,3.1959280944188666E-5
Bahawalpur,2023-04-04,3.724909034881369E-5
Sargodha,2023-04-04,2.030325716544916E-5
Sukkur,2023-04-04,3.3704918996526055E-5
Larkana,2023-04-04,3.2865691967559476E-5
Lahore,2023-04-05,9.190001424997698E-5
Karachi,2023-04-05,4.8695078240218985E-5
Islamabad,2023-04-05,1.0165304265045177E-4
Faisalabad,2023-04-05,5.88867976811472E-5
Rawalpindi,2023-04-05,8.047898976623445E-5
Multan,2023-04-05,
Peshawar,2023-04-05,2.246691599862609E-5
Gujranwala,2023-04-05,3.256932736491761E-5
Quetta,2023-04-05,6.867151587994114E-6
Sialkot,2023-04-05,1.7266202001134824E-5
Hyderabad,2023-04-05,4.4666517332026754E-5
Bahawalpur,2023-04-05,3.318705784258462E-5
Sargodha,2023-04-05,
Sukkur,2023-04-05,3.9974426101536556E-5
Larkana,2023-04-05,3.559408814336948E-5
Lahore,2023-04-06,6.685808282373923E-5
Karachi,2023-04-06,7.08827327295547E-5
Islamabad,2023-04-06,9.206911910794942E-5
Faisalabad,2023-04-06,4.71918554397954E-5
Rawalpindi,2023-04-06,8.990377934088048E-5
Multan,2023-04-06,3.51136573604896E-5
Peshawar,2023-04-06,3.509689368731182E-5
Gujranwala,2023-04-06,2.9976128554571924E-5
Quetta,2023-04-06,2.1473920958966717E-5
Sialkot,2023-04-06,1.7536655562956435E-5
Hyderabad,2023-04-06,4.21637458756937E-5
Bahawalpur,2023-04-06,3.44407907659264E-5
Sargodha,2023-04-06,2.754655757225874E-5
Sukkur,2023-04-06,3.824473656453158E-5
Larkana,2023-04-06,3.6438073131323635E-5
Lahore,2023-04-07,7.916120364268294E-5
Karachi,2023-04-07,7.668154037785202E-5
Islamabad,2023-04-07,6.400447474368805E-5
Faisalabad,2023-04-07,4.670570522965502E-5
Rawalpindi,2023-04-07,6.071209351665405E-5
Multan,2023-04-07,3.233536617139623E-5
Peshawar,2023-04-07,3.219503210746972E-5
Gujranwala,2023-04-07,3.558543581722439E-5
Quetta,2023-04-07,1.4215987154105089E-5
Sialkot,2023-04-07,2.8056009161747363E-5
Hyderabad,2023-04-07,3.947287541706547E-5
Bahawalpur,2023-04-07,3.1527496350867564E-5
Sargodha,2023-04-07,3.235530822320575E-5
Sukkur,2023-04-07,3.9134861417347394E-5
Larkana,2023-04-07,3.897505018231089E-5
Lahore,2023-04-08,1.0315381591627547E-4
Karachi,2023-04-08,6.0266699261312694E-5
Islamabad,2023-04-08,1.0918356841567128E-4
Faisalabad,2023-04-08,5.487071229070659E-5
Rawalpindi,2023-04-08,1.265050965103888E-4
Multan,2023-04-08,5.4098914841950495E-5
Peshawar,2023-04-08,2.9709451004970318E-5
Gujranwala,2023-04-08,3.6494563459578515E-5
Quetta,2023-04-08,1.4278241191815988E-5
Sialkot,2023-04-08,3.270433761745028E-5
Hyderabad,2023-04-08,3.829150245445185E-5
Bahawalpur,2023-04-08,3.896808216230458E-5
Sargodha,2023-04-08,3.400230692705129E-5
Sukkur,2023-04-08,3.661566015663984E-5
Larkana,2023-04-08,3.812702511242094E-5
Lahore,2023-04-09,6.90725152513143E-5
Karachi,2023-04-09,4.352665759466717E-5
Islamabad,2023-04-09,6.114360525685144E-5
Faisalabad,2023-04-09,5.3223598987880626E-5
Rawalpindi,2023-04-09,5.983311097998818E-5
Multan,2023-04-09,4.945700395894702E-5
Peshawar,2023-04-09,2.18487422408567E-5
Gujranwala,2023-04-09,4.3061299560192176E-5
Quetta,2023-04-09,1.2106751451892418E-5
Sialkot,2023-04-09,2.9782068824892058E-5
Hyderabad,2023-04-09,3.651365434868703E-5
Bahawalpur,2023-04-09,4.214720287837994E-5
Sargodha,2023-04-09,3.17192677309443E-5
Sukkur,2023-04-09,3.172973765719836E-5
Larkana,2023-04-09,3.196112678755704E-5
Lahore,2023-04-10,8.431296000615365E-5
Karachi,2023-04-10,3.279286447179966E-5
Islamabad,2023-04-10,3.400862644484043E-5
Faisalabad,2023-04-10,4.4987357339499985E-5
Rawalpindi,2023-04-10,3.901599017651429E-5
Multan,2023-04-10,5.279613142075248E-5
Peshawar,2023-04-10,2.5814339239614173E-5
Gujranwala,2023-04-10,3.142652101817513E-5
Quetta,2023-04-10,2.0422729466782123E-5
Sialkot,2023-04-10,2.6498313450268182E-5
Hyderabad,2023-04-10,2.874984049788138E-5
Bahawalpur,2023-04-10,4.745035322862127E-5
Sargodha,2023-04-10,2.8584454225586603E-5
Sukkur,2023-04-10,4.6207876429632285E-5
Larkana,2023-04-10,4.335287348969515E-5
Lahore,2023-04-11,8.722360447661008E-5
Karachi,2023-04-11,9.041249379918232E-5
Islamabad,2023-04-11,6.433232174321914E-5
Faisalabad,2023-04-11,6.433080575197877E-5
Rawalpindi,2023-04-11,6.691081309100095E-5
Multan,2023-04-11,6.309920140322141E-5
Peshawar,2023-04-11,4.044939578125166E-5
Gujranwala,2023-04-11,3.803318282555983E-5
Quetta,2023-04-11,2.177899939836528E-5
Sialkot,2023-04-11,3.476245553188563E-5
Hyderabad,2023-04-11,3.549312056304598E-5
Bahawalpur,2023-04-11,4.8904938013253833E-5
Sargodha,2023-04-11,3.756306721436283E-5
Sukkur,2023-04-11,
Larkana,2023-04-11,1.561574199424736E-5
Lahore,2023-04-12,1.1460831885045606E-4
Karachi,2023-04-12,4.051660049559861E-5
Islamabad,2023-04-12,6.687507173217998E-5
Faisalabad,2023-04-12,4.4178347835631225E-5
Rawalpindi,2023-04-12,6.634919818558139E-5
Multan,2023-04-12,4.339198566827982E-5
Peshawar,2023-04-12,4.1478905721244096E-5
Gujranwala,2023-04-12,4.519622344351288E-5
Quetta,2023-04-12,1.5175714671366611E-5
Sialkot,2023-04-12,2.971730713889427E-5
Hyderabad,2023-04-12,4.0037042763576334E-5
Bahawalpur,2023-04-12,3.6641478947241205E-5
Sargodha,2023-04-12,4.630154364476075E-5
Sukkur,2023-04-12,2.887714033166187E-5
Larkana,2023-04-12,3.54230226875799E-5
Lahore,2023-04-13,7.65119532830473E-5
Karachi,2023-04-13,4.365460493242896E-5
Islamabad,2023-04-13,4.697905913744568E-5
Faisalabad,2023-04-13,3.7906562775677086E-5
Rawalpindi,2023-04-13,5.1142969193613114E-5
Multan,2023-04-13,4.87837374018861E-5
Peshawar,2023-04-13,3.778257382938152E-5
Gujranwala,2023-04-13,3.5163438611510103E-5
Quetta,2023-04-13,1.935198148701708E-5
Sialkot,2023-04-13,3.246036462774974E-5
Hyderabad,2023-04-13,4.158572768663318E-5
Bahawalpur,2023-04-13,3.757013636768228E-5
Sargodha,2023-04-13,2.344948204526221E-5
Sukkur,2023-04-13,3.792945353358753E-5
Larkana,2023-04-13,3.9207724536856604E-5
Lahore,2023-04-14,8.090589826682529E-5
Karachi,2023-04-14,3.771819620023073E-5
Islamabad,2023-04-14,6.720295513663773E-5
Faisalabad,2023-04-14,4.0265342671862336E-5
Rawalpindi,2023-04-14,6.381146659161684E-5
Multan,2023-04-14,4.890153634596132E-5
Peshawar,2023-04-14,3.839471965621004E-5
Gujranwala,2023-04-14,5.418209777406008E-5
Quetta,2023-04-14,1.8197133110289107E-5
Sialkot,2023-04-14,3.7657314687986514E-5
Hyderabad,2023-04-14,4.565352719569547E-5
Bahawalpur,2023-04-14,4.492629191603823E-5
Sargodha,2023-04-14,4.112937566497302E-5
Sukkur,2023-04-14,4.0975963388258145E-5
Larkana,2023-04-14,3.8032336164342685E-5
Lahore,2023-04-15,7.41455238028699E-5
Karachi,2023-04-15,2.7621130662052604E-5
Islamabad,2023-04-15,5.198483908157698E-5
Faisalabad,2023-04-15,6.0725564376875094E-5
Rawalpindi,2023-04-15,4.639303500760245E-5
Multan,2023-04-15,4.8425774400363264E-5
Peshawar,2023-04-15,4.412954825086322E-5
Gujranwala,2023-04-15,7.393959331683399E-5
Quetta,2023-04-15,1.9120106409126766E-5
Sialkot,2023-04-15,4.4369494227992795E-5
Hyderabad,2023-04-15,4.4506421407202425E-5
Bahawalpur,2023-04-15,5.45043595230841E-5
Sargodha,2023-04-15,5.51475563230636E-5
Sukkur,2023-04-15,4.05902517818004E-5
Larkana,2023-04-15,4.183530578302264E-5
Lahore,2023-04-16,7.776958332716545E-5
Karachi,2023-04-16,1.6751901066635273E-5
Islamabad,2023-04-16,
Faisalabad,2023-04-16,8.159629826257888E-5
Rawalpindi,2023-04-16,
Multan,2023-04-16,6.238484883869758E-5
Peshawar,2023-04-16,3.0246668723490653E-5
Gujranwala,2023-04-16,4.0120031398442333E-5
Quetta,2023-04-16,2.1673679700407795E-5
Sialkot,2023-04-16,2.909270913778467E-5
Hyderabad,2023-04-16,3.591849002464295E-5
Bahawalpur,2023-04-16,6.217918004143207E-5
Sargodha,2023-04-16,3.8797358104358356E-5
Sukkur,2023-04-16,2.608447289055857E-5
Larkana,2023-04-16,3.252432425557765E-5
Lahore,2023-04-17,8.72396345607347E-5
Karachi,2023-04-17,3.218635755168743E-5
Islamabad,2023-04-17,8.711600541041106E-5
Faisalabad,2023-04-17,8.600650420089024E-5
Rawalpindi,2023-04-17,8.000411163501913E-5
Multan,2023-04-17,2.5646942075486568E-5
Peshawar,2023-04-17,2.3881134685305115E-5
Gujranwala,2023-04-17,6.15846535651566E-5
Quetta,2023-04-17,7.098201232732539E-6
Sialkot,2023-04-17,3.605332860838296E-5
Hyderabad,2023-04-17,3.597359747032158E-5
Bahawalpur,2023-04-17,5.491159306188418E-5
Sargodha,2023-04-17,3.9399090266777255E-5
Sukkur,2023-04-17,3.904371084499067E-5
Larkana,2023-04-17,3.642521825142218E-5
Lahore,2023-04-18,7.591445328106654E-5
Karachi,2023-04-18,1.2477745237115915E-5
Islamabad,2023-04-18,3.062948848816599E-5
Faisalabad,2023-04-18,4.979332304502758E-5
Rawalpindi,2023-04-18,3.315714933617502E-5
Multan,2023-04-18,2.8412226013767023E-5
Peshawar,2023-04-18,2.5126143756861585E-5
Gujranwala,2023-04-18,5.32843958262506E-5
Quetta,2023-04-18,
Sialkot,2023-04-18,3.949124720461427E-5
Hyderabad,2023-04-18,1.5256713888376324E-5
Bahawalpur,2023-04-18,2.1573981790486632E-5
Sargodha,2023-04-18,1.5957459209417223E-5
Sukkur,2023-04-18,
Larkana,2023-04-18,
Lahore,2023-04-19,5.763270025890028E-5
Karachi,2023-04-19,1.4525940273134145E-5
Islamabad,2023-04-19,2.9464113858119948E-5
Faisalabad,2023-04-19,4.5839675715881584E-5
Rawalpindi,2023-04-19,2.4457084529819254E-5
Multan,2023-04-19,5.156786506748935E-5
Peshawar,2023-04-19,1.7666283166524784E-5
Gujranwala,2023-04-19,
Quetta,2023-04-19,1.3571591650504411E-5
Sialkot,2023-04-19,
Hyderabad,2023-04-19,3.117097231482722E-5
Bahawalpur,2023-04-19,4.461218165700394E-5
Sargodha,2023-04-19,3.2408473406422535E-5
Sukkur,2023-04-19,2.892891933799443E-5
Larkana,2023-04-19,4.8932991553423595E-5
Lahore,2023-04-20,5.8497785155345354E-5
Karachi,2023-04-20,3.4865371543883075E-5
Islamabad,2023-04-20,3.454257977160219E-5
Faisalabad,2023-04-20,4.750361773637831E-5
Rawalpindi,2023-04-20,3.1943061426397134E-5
Multan,2023-04-20,4.8102157768728476E-5
Peshawar,2023-04-20,
Gujranwala,2023-04-20,3.812145508364325E-5
Quetta,2023-04-20,1.263934895560185E-5
Sialkot,2023-04-20,2.1517520009240828E-5
Hyderabad,2023-04-20,2.599511201967082E-5
Bahawalpur,2023-04-20,4.690813897759278E-5
Sargodha,2023-04-20,2.5539460437363845E-5
Sukkur,2023-04-20,5.019690319706755E-5
Larkana,2023-04-20,8.198461228587117E-5
Lahore,2023-04-21,4.638149907245113E-5
Karachi,2023-04-21,2.6443644428779563E-5
Islamabad,2023-04-21,3.4335009160762835E-5
Faisalabad,2023-04-21,4.572831917886192E-5
Rawalpindi,2023-04-21,3.4370236982198653E-5
Multan,2023-04-21,5.980550501775567E-5
Peshawar,2023-04-21,2.4751334261217786E-5
Gujranwala,2023-04-21,2.20543301531683E-5
Quetta,2023-04-21,1.2536089011975559E-5
Sialkot,2023-04-21,1.8736908314497437E-5
Hyderabad,2023-04-21,3.482552694226546E-5
Bahawalpur,2023-04-21,5.341575781823558E-5
Sargodha,2023-04-21,2.6670349768921915E-5
Sukkur,2023-04-21,5.6699950518447866E-5
Larkana,2023-04-21,7.152486991290866E-5
Lahore,2023-04-22,3.938838545604848E-5
Karachi,2023-04-22,2.607699288334363E-5
Islamabad,2023-04-22,2.8557413429724213E-5
Faisalabad,2023-04-22,3.06114775013189E-5
Rawalpindi,2023-04-22,2.5723130122522574E-5
Multan,2023-04-22,4.3854842799609464E-5
Peshawar,2023-04-22,3.020676682120128E-5
Gujranwala,2023-04-22,2.7996731802919692E-5
Quetta,2023-04-22,1.4674725584253339E-5
Sialkot,2023-04-22,1.9730507828469803E-5
Hyderabad,2023-04-22,3.050579040409813E-5
Bahawalpur,2023-04-22,4.740827792704643E-5
Sargodha,2023-04-22,2.9670592793785534E-5
Sukkur,2023-04-22,4.1710962865203495E-5
Larkana,2023-04-22,4.77819572832324E-5
Lahore,2023-04-23,4.609846046899194E-5
Karachi,2023-04-23,4.42632233092828E-5
Islamabad,2023-04-23,3.977541209670733E-5
Faisalabad,2023-04-23,4.396762263966105E-5
Rawalpindi,2023-04-23,4.1005422341679144E-5
Multan,2023-04-23,4.1369790597972854E-5
Peshawar,2023-04-23,4.0338314352868984E-5
Gujranwala,2023-04-23,3.1913344829229736E-5
Quetta,2023-04-23,1.4139073030213695E-5
Sialkot,2023-04-23,2.4611764325784208E-5
Hyderabad,2023-04-23,3.876363502986502E-5
Bahawalpur,2023-04-23,3.91337387443309E-5
Sargodha,2023-04-23,3.080940420865474E-5
Sukkur,2023-04-23,4.15315117884284E-5
Larkana,2023-04-23,4.510340835914012E-5
Lahore,2023-04-24,6.431178520387206E-5
Karachi,2023-04-24,2.3686560731370597E-5
Islamabad,2023-04-24,4.827918211105461E-5
Faisalabad,2023-04-24,5.071070141971477E-5
Rawalpindi,2023-04-24,4.1794653623261255E-5
Multan,2023-04-24,4.854965751899871E-5
Peshawar,2023-04-24,3.630618877121683E-5
Gujranwala,2023-04-24,5.5068446671099734E-5
Quetta,2023-04-24,1.4899909048707406E-5
Sialkot,2023-04-24,2.854857136155979E-5
Hyderabad,2023-04-24,1.816885897738046E-5
Bahawalpur,2023-04-24,3.4370806586174477E-5
Sargodha,2023-04-24,3.1803708101278805E-5
Sukkur,2023-04-24,2.03478333872933E-5
Larkana,2023-04-24,3.2344446727683546E-5
Lahore,2023-04-25,6.185156502355998E-5
Karachi,2023-04-25,6.845714745145384E-5
Islamabad,2023-04-25,4.073879570623087E-5
Faisalabad,2023-04-25,5.089747884805454E-5
Rawalpindi,2023-04-25,4.134748363900157E-5
Multan,2023-04-25,3.877989642457289E-5
Peshawar,2023-04-25,4.7130014442491193E-5
Gujranwala,2023-04-25,5.294501862865863E-5
Quetta,2023-04-25,1.648280428367226E-5
Sialkot,2023-04-25,4.427807685029974E-5
Hyderabad,2023-04-25,3.5713014938956093E-5
Bahawalpur,2023-04-25,3.4935654778233874E-5
Sargodha,2023-04-25,4.021853115714143E-5
Sukkur,2023-04-25,2.2240363039680295E-5
Larkana,2023-04-25,
Lahore,2023-04-26,8.134287760384843E-5
Karachi,2023-04-26,4.049690325811129E-5
Islamabad,2023-04-26,6.591359152139307E-5
Faisalabad,2023-04-26,4.873345720036433E-5
Rawalpindi,2023-04-26,5.850767129210924E-5
Multan,2023-04-26,1.4053220620823733E-5
Peshawar,2023-04-26,3.0187374854605758E-5
Gujranwala,2023-04-26,7.501050780409743E-5
Quetta,2023-04-26,
Sialkot,2023-04-26,4.8612557744746406E-5
Hyderabad,2023-04-26,
Bahawalpur,2023-04-26,4.500520297953472E-5
Sargodha,2023-04-26,5.1831959285916855E-5
Sukkur,2023-04-26,3.957504165291695E-5
Larkana,2023-04-26,4.9610973228838815E-5
Lahore,2023-04-27,4.044600135696575E-5
Karachi,2023-04-27,3.471207056228272E-5
Islamabad,2023-04-27,5.848423515011554E-5
Faisalabad,2023-04-27,6.0882797900561267E-5
Rawalpindi,2023-04-27,5.458089542944934E-5
Multan,2023-04-27,6.333224211570305E-5
Peshawar,2023-04-27,4.536407509839276E-5
Gujranwala,2023-04-27,3.672757753122912E-5
Quetta,2023-04-27,
Sialkot,2023-04-27,3.207192718130631E-5
Hyderabad,2023-04-27,3.1857556467495106E-5
Bahawalpur,2023-04-27,6.571789725006084E-5
Sargodha,2023-04-27,4.232909991179948E-5
Sukkur,2023-04-27,3.411244210580387E-5
Larkana,2023-04-27,3.4465349085473374E-5
Lahore,2023-04-28,8.128365089174523E-5
Karachi,2023-04-28,2.391520368138791E-5
Islamabad,2023-04-28,2.7425704594451685E-5
Faisalabad,2023-04-28,7.685230245537608E-5
Rawalpindi,2023-04-28,2.7238101182365518E-5
Multan,2023-04-28,5.3851675552190444E-5
Peshawar,2023-04-28,3.5904817292280254E-5
Gujranwala,2023-04-28,3.3826021076418325E-5
Quetta,2023-04-28,1.3284045293470192E-5
Sialkot,2023-04-28,2.1309997692437938E-5
Hyderabad,2023-04-28,1.1137990550278725E-5
Bahawalpur,2023-04-28,5.280812424884326E-5
Sargodha,2023-04-28,4.2682490441942194E-5
Sukkur,2023-04-28,2.2637674391678562E-5
Larkana,2023-04-28,2.9598401475751024E-5
Lahore,2023-04-29,8.395674311899263E-5
Karachi,2023-04-29,4.541743106334908E-5
Islamabad,2023-04-29,6.152634682464915E-5
Faisalabad,2023-04-29,
Rawalpindi,2023-04-29,5.9804027416908674E-5
Multan,2023-04-29,
Peshawar,2023-04-29,4.013526908121885E-5
Gujranwala,2023-04-29,7.05400799010221E-5
Quetta,2023-04-29,1.1173954807140353E-5
Sialkot,2023-04-29,3.481009315897768E-5
Hyderabad,2023-04-29,4.492945080415987E-5
Bahawalpur,2023-04-29,
Sargodha,2023-04-29,4.4109117510679214E-5
Sukkur,2023-04-29,5.0686802879738275E-5
Larkana,2023-04-29,4.8091184135906546E-5
Lahore,2023-04-30,4.3414684164569956E-5
Karachi,2023-04-30,3.356646819850106E-5
Islamabad,2023-04-30,5.1964946179864675E-5
Faisalabad,2023-04-30,4.196073946415458E-5
Rawalpindi,2023-04-30,4.917282499773016E-5
Multan,2023-04-30,3.185467846290761E-5
Peshawar,2023-04-30,4.479594373488727E-5
Gujranwala,2023-04-30,6.412333589130074E-5
Quetta,2023-04-30,1.870111007353881E-5
Sialkot,2023-04-30,5.564715320832857E-5
Hyderabad,2023-04-30,5.044010043366748E-5
Bahawalpur,2023-04-30,1.828825704578055E-5
Sargodha,2023-04-30,3.101729887114377E-5
Sukkur,2023-04-30,3.621792871495919E-5
Larkana,2023-04-30,
Lahore,2023-05-01,3.943261782355906E-5
Karachi,2023-05-01,3.445163639900891E-5
Islamabad,2023-05-01,
Faisalabad,2023-05-01,5.318864438231938E-5
Rawalpindi,2023-05-01,
Multan,2023-05-01,5.0162263192200454E-5
Peshawar,2023-05-01,2.9195548349535047E-5
Gujranwala,2023-05-01,2.8685749110946882E-5
Quetta,2023-05-01,1.4891822864304595E-5
Sialkot,2023-05-01,2.3398091086624122E-5
Hyderabad,2023-05-01,4.651851339998221E-5
Bahawalpur,2023-05-01,3.756942576574998E-5
Sargodha,2023-05-01,3.753205053015873E-5
Sukkur,2023-05-01,4.469768353006124E-5
Larkana,2023-05-01,4.038369968499507E-5
Lahore,2023-05-02,
Karachi,2023-05-02,4.241395959630577E-5
Islamabad,2023-05-02,3.564694286324444E-5
Faisalabad,2023-05-02,5.293351966551381E-5
Rawalpindi,2023-05-02,2.880435509645828E-5
Multan,2023-05-02,
Peshawar,2023-05-02,5.463309800800406E-5
Gujranwala,2023-05-02,
Quetta,2023-05-02,1.5182274959804042E-5
Sialkot,2023-05-02,
Hyderabad,2023-05-02,5.058776043761936E-5
Bahawalpur,2023-05-02,
Sargodha,2023-05-02,2.629743990402352E-5
Sukkur,2023-05-02,4.804901274016093E-5
Larkana,2023-05-02,4.533709179176683E-5
Lahore,2023-05-03,5.38054331431579E-5
Karachi,2023-05-03,4.675525603393011E-5
Islamabad,2023-05-03,5.0101601272105944E-5
Faisalabad,2023-05-03,5.1736261930884474E-5
Rawalpindi,2023-05-03,5.1066525412317897E-5
Multan,2023-05-03,5.356353252544685E-5
Peshawar,2023-05-03,4.3705379633758345E-5
Gujranwala,2023-05-03,3.083918503682079E-5
Quetta,2023-05-03,1.7741835643919657E-5
Sialkot,2023-05-03,3.298703376227635E-5
Hyderabad,2023-05-03,4.4995854529250066E-5
Bahawalpur,2023-05-03,5.9301193809231014E-5
Sargodha,2023-05-03,3.425433818728162E-5
Sukkur,2023-05-03,4.3772312277384304E-5
Larkana,2023-05-03,4.157715597405179E-5
Lahore,2023-05-04,6.677004620976476E-5
Karachi,2023-05-04,2.299836488646366E-5
Islamabad,2023-05-04,3.212484123788179E-5
Faisalabad,2023-05-04,6.031749556224302E-5
Rawalpindi,2023-05-04,3.418544189393489E-5
Multan,2023-05-04,5.866365382776018E-5
Peshawar,2023-05-04,
Gujranwala,2023-05-04,6.0879897388694276E-5
Quetta,2023-05-04,1.6247095918889587E-5
Sialkot,2023-05-04,3.513711344453861E-5
Hyderabad,2023-05-04,4.128217223367796E-5
Bahawalpur,2023-05-04,4.57465708742506E-5
Sargodha,2023-05-04,3.7577110583740356E-5
Sukkur,2023-05-04,4.305627047604688E-5
Larkana,2023-05-04,4.152533106262384E-5
Lahore,2023-05-05,6.45732153915669E-5
Karachi,2023-05-05,2.0499917180914426E-5
Islamabad,2023-05-05,5.545185040369139E-5
Faisalabad,2023-05-05,5.74535159236768E-5
Rawalpindi,2023-05-05,4.669713428126123E-5
