city,date,no2
Islamabad,2021-04-07,5.752888493190756E-5
Faisalabad,2021-04-07,5.273398990722837E-5
Rawalpindi,2021-04-07,5.8161200718127795E-5
Multan,2021-04-07,3.5700316042879726E-5
Peshawar,2021-04-07,4.026508859922088E-5
Gujranwala,2021-04-07,3.83071745289203E-5
Quetta,2021-04-07,1.7256910708265252E-5
Sialkot,2021-04-07,2.7950260869581296E-5
Hyderabad,2021-04-07,4.088763029691074E-5
Bahawalpur,2021-04-07,3.232036302640794E-5
Sargodha,2021-04-07,2.5689588580327855E-5
Sukkur,2021-04-07,3.940712170735802E-5
Larkana,2021-04-07,3.600667093609528E-5
Lahore,2021-04-08,5.255702128575073E-5
Karachi,2021-04-08,1.0472049575657955E-4
Islamabad,2021-04-08,5.057850616160765E-5
Faisalabad,2021-04-08,4.070181105710389E-5
Rawalpindi,2021-04-08,5.26036334666417E-5
Multan,2021-04-08,3.7782165927436394E-5
Peshawar,2021-04-08,1.9989743151787613E-5
Gujranwala,2021-04-08,3.3183947381471684E-5
Quetta,2021-04-08,9.298855357710852E-6
Sialkot,2021-04-08,2.6516981342124788E-5
Hyderabad,2021-04-08,4.158816677594692E-5
Bahawalpur,2021-04-08,3.520747287640103E-5
Sargodha,2021-04-08,2.5708786185876253E-5
Sukkur,2021-04-08,3.0318140132140304E-5
Larkana,2021-04-08,3.155584226208458E-5
Lahore,2021-04-09,7.66324405303744E-5
Karachi,2021-04-09,4.920579458564573E-5
Islamabad,2021-04-09,6.822417363790408E-5
Faisalabad,2021-04-09,6.236815173962962E-5
Rawalpindi,2021-04-09,7.757961351196799E-5
Multan,2021-04-09,5.272219059285116E-5
Peshawar,2021-04-09,3.2221389950958583E-5
Gujranwala,2021-04-09,4.4963191429458984E-5
Quetta,2021-04-09,1.678927510873167E-5
Sialkot,2021-04-09,2.9155728361786392E-5
Hyderabad,2021-04-09,4.58341444144938E-5
Bahawalpur,2021-04-09,3.105949811749526E-5
Sargodha,2021-04-09,3.877534530356252E-5
Sukkur,2021-04-09,3.4301865968167856E-5
Larkana,2021-04-09,3.647729659790512E-5
Lahore,2021-04-10,7.921997577217313E-5
Karachi,2021-04-10,1.2487685430772187E-4
Islamabad,2021-04-10,5.715082347948433E-5
Faisalabad,2021-04-10,5.914480542043602E-5
Rawalpindi,2021-04-10,5.737788522839765E-5
Multan,2021-04-10,5.489930684439893E-5
Peshawar,2021-04-10,4.136930253283412E-5
Gujranwala,2021-04-10,4.143176551905034E-5
Quetta,2021-04-10,1.6523560723743347E-5
Sialkot,2021-04-10,2.2649594218859078E-5
Hyderabad,2021-04-10,3.8418388385337194E-5
Bahawalpur,2021-04-10,3.134449076324925E-5
Sargodha,2021-04-10,3.148314776807689E-5
Sukkur,2021-04-10,2.9180090033620748E-5
Larkana,2021-04-10,3.225447935537705E-5
Lahore,2021-04-11,7.745287971780966E-5
Karachi,2021-04-11,7.47342741356341E-5
Islamabad,2021-04-11,5.706062554294786E-5
Faisalabad,2021-04-11,6.085859144527162E-5
Rawalpindi,2021-04-11,5.2262567670979514E-5
Multan,2021-04-11,3.800122086976962E-5
Peshawar,2021-04-11,2.0107991060378213E-5
Gujranwala,2021-04-11,4.914727192803799E-5
Quetta,2021-04-11,1.1976900499699795E-5
Sialkot,2021-04-11,2.922520674867785E-5
Hyderabad,2021-04-11,2.9706264545860807E-5
Bahawalpur,2021-04-11,2.9624183056895183E-5
Sargodha,2021-04-11,3.76224588464467E-5
Sukkur,2021-04-11,1.5900166614357318E-5
Larkana,2021-04-11,1.730885940443277E-5
Lahore,2021-04-12,6.81840651318027E-5
Karachi,2021-04-12,3.631389060846203E-5
Islamabad,2021-04-12,7.288282300921637E-5
Faisalabad,2021-04-12,7.119312423015651E-5
Rawalpindi,2021-04-12,7.044153545257159E-5
Multan,2021-04-12,4.1952057747652615E-5
Peshawar,2021-04-12,4.3336169104596774E-5
Gujranwala,2021-04-12,6.037424670247571E-5
Quetta,2021-04-12,1.5331642704017264E-5
Sialkot,2021-04-12,3.0321866303728263E-5
Hyderabad,2021-04-12,3.806596623863399E-5
Bahawalpur,2021-04-12,3.9072403598051784E-5
Sargodha,2021-04-12,3.333469807694085E-5
Sukkur,2021-04-12,2.5367245982097284E-5
Larkana,2021-04-12,2.581946830561774E-5
Lahore,2021-04-13,
Karachi,2021-04-13,4.996542473717203E-5
Islamabad,2021-04-13,4.7868693405107065E-5
Faisalabad,2021-04-13,5.338582836222869E-5
Rawalpindi,2021-04-13,4.717732611785683E-5
Multan,2021-04-13,4.730529282281841E-5
Peshawar,2021-04-13,
Gujranwala,2021-04-13,
Quetta,2021-04-13,7.840688196754696E-6
Sialkot,2021-04-13,
Hyderabad,2021-04-13,3.704300426147419E-5
Bahawalpur,2021-04-13,4.171540074988478E-5
Sargodha,2021-04-13,3.876187340781569E-5
Sukkur,2021-04-13,3.3134362127520636E-5
Larkana,2021-04-13,3.794405047317425E-5
Lahore,2021-04-14,1.1789257256524675E-4
Karachi,2021-04-14,4.5685971214616624E-5
Islamabad,2021-04-14,5.4161271711314864E-5
Faisalabad,2021-04-14,5.306702777722999E-5
Rawalpindi,2021-04-14,4.101452492301552E-5
Multan,2021-04-14,5.083374983409816E-5
Peshawar,2021-04-14,1.3918679212393739E-5
Gujranwala,2021-04-14,4.368838761549178E-5
Quetta,2021-04-14,1.8637787645110163E-5
Sialkot,2021-04-14,3.0984738370388845E-5
Hyderabad,2021-04-14,4.449268924150523E-5
Bahawalpur,2021-04-14,3.812820234453915E-5
Sargodha,2021-04-14,3.313405848480376E-5
Sukkur,2021-04-14,2.755661050478562E-5
Larkana,2021-04-14,2.827388965393123E-5
Lahore,2021-04-15,4.6091932692778814E-5
Karachi,2021-04-15,3.487937014391694E-5
Islamabad,2021-04-15,6.019613921649314E-6
Faisalabad,2021-04-15,4.4069575931427265E-5
Rawalpindi,2021-04-15,1.464312989103021E-5
Multan,2021-04-15,3.6166124526498887E-5
Peshawar,2021-04-15,2.5244854637866815E-5
Gujranwala,2021-04-15,
Quetta,2021-04-15,
Sialkot,2021-04-15,
Hyderabad,2021-04-15,4.2881199338258104E-5
Bahawalpur,2021-04-15,5.825648719436289E-5
Sargodha,2021-04-15,3.3234676420475297E-5
Sukkur,2021-04-15,4.248268237591215E-5
Larkana,2021-04-15,4.379359244414767E-5
Lahore,2021-04-16,6.871102277604822E-5
Karachi,2021-04-16,6.148349730915669E-5
Islamabad,2021-04-16,
Faisalabad,2021-04-16,5.884093363258546E-5
Rawalpindi,2021-04-16,
Multan,2021-04-16,
Peshawar,2021-04-16,
Gujranwala,2021-04-16,3.189619972040605E-5
Quetta,2021-04-16,3.2322231580892304E-6
Sialkot,2021-04-16,
Hyderabad,2021-04-16,3.372122833585252E-5
Bahawalpur,2021-04-16,3.918290333137406E-5
Sargodha,2021-04-16,4.668071501011901E-5
Sukkur,2021-04-16,3.801661732292056E-5
Larkana,2021-04-16,3.5366643225777085E-5
Lahore,2021-04-17,7.786771199135119E-5
Karachi,2021-04-17,2.7766215123349315E-5
Islamabad,2021-04-17,
Faisalabad,2021-04-17,3.651935055510143E-5
Rawalpindi,2021-04-17,
Multan,2021-04-17,3.573335636990184E-5
Peshawar,2021-04-17,3.2387710086360934E-5
Gujranwala,2021-04-17,4.384705303164544E-5
Quetta,2021-04-17,1.0883900984147135E-5
Sialkot,2021-04-17,3.263646433114917E-5
Hyderabad,2021-04-17,3.199816145048302E-5
Bahawalpur,2021-04-17,4.187317349346949E-5
Sargodha,2021-04-17,2.240010560197775E-5
Sukkur,2021-04-17,3.795212894679091E-5
Larkana,2021-04-17,3.437222421265819E-5
Lahore,2021-04-18,4.1087183072554696E-5
Karachi,2021-04-18,2.1743407199313603E-5
Islamabad,2021-04-18,2.2234348026536305E-5
Faisalabad,2021-04-18,5.682884752592908E-5
Rawalpindi,2021-04-18,2.8309817079214743E-5
Multan,2021-04-18,4.9070408053360235E-5
Peshawar,2021-04-18,3.478483271100811E-5
Gujranwala,2021-04-18,3.483945692903304E-5
Quetta,2021-04-18,6.168169338217842E-6
Sialkot,2021-04-18,2.262985474772893E-5
Hyderabad,2021-04-18,3.1893357262446516E-5
Bahawalpur,2021-04-18,3.454924172787241E-5
Sargodha,2021-04-18,2.5170651864383657E-5
Sukkur,2021-04-18,2.6499204136381347E-5
Larkana,2021-04-18,2.2202572814287887E-5
Lahore,2021-04-19,6.045105940969324E-5
Karachi,2021-04-19,1.6837456901577087E-5
Islamabad,2021-04-19,4.954517383395023E-5
Faisalabad,2021-04-19,4.568286139103937E-5
Rawalpindi,2021-04-19,4.9720481744468195E-5
Multan,2021-04-19,3.9598321791319376E-5
Peshawar,2021-04-19,2.893767548028375E-5
Gujranwala,2021-04-19,3.2008458241837903E-5
Quetta,2021-04-19,
Sialkot,2021-04-19,2.4454979948732624E-5
Hyderabad,2021-04-19,3.6129957586347984E-5
Bahawalpur,2021-04-19,4.117176288212654E-5
Sargodha,2021-04-19,2.8429243592670816E-5
Sukkur,2021-04-19,4.561121763699066E-5
Larkana,2021-04-19,3.7537989852283524E-5
Lahore,2021-04-20,
Karachi,2021-04-20,3.5559282475130204E-5
Islamabad,2021-04-20,
Faisalabad,2021-04-20,
Rawalpindi,2021-04-20,
Multan,2021-04-20,
Peshawar,2021-04-20,
Gujranwala,2021-04-20,
Quetta,2021-04-20,1.1623848185493587E-5
Sialkot,2021-04-20,
Hyderabad,2021-04-20,4.0993409197490025E-5
Bahawalpur,2021-04-20,2.7155174964650237E-5
Sargodha,2021-04-20,
Sukkur,2021-04-20,1.4774806973010925E-5
Larkana,2021-04-20,1.9892143537820622E-5
Lahore,2021-04-21,5.0628494786226554E-5
Karachi,2021-04-21,9.947418257631437E-5
Islamabad,2021-04-21,3.946608326136713E-5
Faisalabad,2021-04-21,4.784022280434562E-5
Rawalpindi,2021-04-21,3.380015439224099E-5
Multan,2021-04-21,4.308281041837844E-5
Peshawar,2021-04-21,4.318651817345092E-5
Gujranwala,2021-04-21,2.427401871263132E-5
Quetta,2021-04-21,1.648107529913325E-5
Sialkot,2021-04-21,1.7382467446517E-5
Hyderabad,2021-04-21,2.8531563180213475E-5
Bahawalpur,2021-04-21,3.9275558941810864E-5
Sargodha,2021-04-21,3.125975220669975E-5
Sukkur,2021-04-21,3.389831700086234E-5
Larkana,2021-04-21,3.282314491459055E-5
Lahore,2021-04-22,2.981351121263296E-5
Karachi,2021-04-22,4.761516052282333E-5
Islamabad,2021-04-22,2.6996896032279766E-5
Faisalabad,2021-04-22,4.372499647070261E-5
Rawalpindi,2021-04-22,2.2825108615856593E-5
Multan,2021-04-22,4.7379742771281325E-5
Peshawar,2021-04-22,5.110979755609588E-5
Gujranwala,2021-04-22,3.8766940819714264E-5
Quetta,2021-04-22,1.2458822962768141E-5
Sialkot,2021-04-22,1.203780260973194E-5
Hyderabad,2021-04-22,3.845189445726945E-5
Bahawalpur,2021-04-22,5.195944510697813E-5
Sargodha,2021-04-22,3.471110739701236E-5
Sukkur,2021-04-22,3.103766631123583E-5
Larkana,2021-04-22,3.1202266693013855E-5
Lahore,2021-04-23,3.892043470270026E-5
Karachi,2021-04-23,4.642659056879429E-5
Islamabad,2021-04-23,3.6182508515158855E-5
Faisalabad,2021-04-23,4.111133641135248E-5
Rawalpindi,2021-04-23,3.519463687570255E-5
Multan,2021-04-23,3.7261620397028585E-5
Peshawar,2021-04-23,3.1570433677087376E-5
Gujranwala,2021-04-23,2.677944565974653E-5
Quetta,2021-04-23,1.1336375371654801E-5
Sialkot,2021-04-23,2.3071945990762544E-5
Hyderabad,2021-04-23,3.45106265132609E-5
Bahawalpur,2021-04-23,4.1788454752991144E-5
Sargodha,2021-04-23,2.648143570343601E-5
Sukkur,2021-04-23,4.091844978386816E-5
Larkana,2021-04-23,3.4776555049398005E-5
Lahore,2021-04-24,5.6571197105805044E-5
Karachi,2021-04-24,1.0094926310645046E-4
Islamabad,2021-04-24,6.226402942616745E-5
Faisalabad,2021-04-24,4.6537009776457854E-5
Rawalpindi,2021-04-24,6.592362526933236E-5
Multan,2021-04-24,5.583758515908442E-5
Peshawar,2021-04-24,2.8775956250356315E-5
Gujranwala,2021-04-24,3.341002288968448E-5
Quetta,2021-04-24,2.0034007251195475E-5
Sialkot,2021-04-24,2.6925549950401835E-5
Hyderabad,2021-04-24,3.326808931465179E-5
Bahawalpur,2021-04-24,4.455167206088571E-5
Sargodha,2021-04-24,3.216407897009554E-5
Sukkur,2021-04-24,3.4629482519751934E-5
Larkana,2021-04-24,3.5815911052922063E-5
Lahore,2021-04-25,8.904842081578199E-5
Karachi,2021-04-25,1.0334761935828125E-4
Islamabad,2021-04-25,7.643995517188263E-5
Faisalabad,2021-04-25,6.278316840468883E-5
Rawalpindi,2021-04-25,7.577531214524216E-5
Multan,2021-04-25,6.422830823700762E-5
Peshawar,2021-04-25,3.185822722908631E-5
Gujranwala,2021-04-25,5.195800183142212E-5
Quetta,2021-04-25,1.8617759010459953E-5
Sialkot,2021-04-25,3.7292105694066375E-5
Hyderabad,2021-04-25,4.4734490596480936E-5
Bahawalpur,2021-04-25,5.340318744378671E-5
Sargodha,2021-04-25,4.122559639281702E-5
Sukkur,2021-04-25,3.485289978108923E-5
Larkana,2021-04-25,4.303742393902136E-5
Lahore,2021-04-26,1.1564522729099365E-4
Karachi,2021-04-26,5.5785410780019695E-5
Islamabad,2021-04-26,7.573008894440528E-5
Faisalabad,2021-04-26,7.887975454975069E-5
Rawalpindi,2021-04-26,6.48884457920419E-5
Multan,2021-04-26,5.471289106708093E-5
Peshawar,2021-04-26,4.1089904769094334E-5
Gujranwala,2021-04-26,6.035675563961243E-5
Quetta,2021-04-26,1.7163830924180178E-5
Sialkot,2021-04-26,4.306533070748401E-5
Hyderabad,2021-04-26,4.480589417686323E-5
Bahawalpur,2021-04-26,5.162392389165731E-5
Sargodha,2021-04-26,4.6457808400672676E-5
Sukkur,2021-04-26,3.215568336096934E-5
Larkana,2021-04-26,4.282200699531567E-5
Lahore,2021-04-27,1.1184663014310279E-4
Karachi,2021-04-27,4.2426388984518814E-5
Islamabad,2021-04-27,6.873681089923227E-5
Faisalabad,2021-04-27,7.057044730100544E-5
Rawalpindi,2021-04-27,7.270827128157844E-5
Multan,2021-04-27,6.052806714239179E-5
Peshawar,2021-04-27,4.1362895653093325E-5
Gujranwala,2021-04-27,6.453552449128793E-5
Quetta,2021-04-27,1.6559149247074414E-5
Sialkot,2021-04-27,3.774585609881949E-5
Hyderabad,2021-04-27,3.3774768352152274E-5
Bahawalpur,2021-04-27,5.26691903504225E-5
Sargodha,2021-04-27,5.153476196443009E-5
Sukkur,2021-04-27,2.9072475141445407E-5
Larkana,2021-04-27,3.284415149078255E-5
Lahore,2021-04-28,1.1027457974145201E-4
Karachi,2021-04-28,2.8096550172281278E-5
Islamabad,2021-04-28,8.736899258207207E-5
Faisalabad,2021-04-28,8.01737224326884E-5
Rawalpindi,2021-04-28,8.752199042275834E-5
Multan,2021-04-28,4.315612770389694E-5
Peshawar,2021-04-28,3.147232488244237E-5
Gujranwala,2021-04-28,5.8930022151751475E-5
Quetta,2021-04-28,1.3302707048520912E-5
Sialkot,2021-04-28,3.9015528094117845E-5
Hyderabad,2021-04-28,2.240416763604681E-5
Bahawalpur,2021-04-28,5.0611968934050385E-5
Sargodha,2021-04-28,5.1895561773405E-5
Sukkur,2021-04-28,3.294895238603171E-5
Larkana,2021-04-28,3.3078304815008714E-5
Lahore,2021-04-29,1.0600355812781219E-4
Karachi,2021-04-29,2.69023707792402E-5
Islamabad,2021-04-29,6.428119527898785E-5
Faisalabad,2021-04-29,6.23530731912628E-5
Rawalpindi,2021-04-29,6.04413710821944E-5
Multan,2021-04-29,4.4065360814428966E-5
Peshawar,2021-04-29,2.3686418281173688E-5
Gujranwala,2021-04-29,6.734988032748147E-5
Quetta,2021-04-29,1.2637248131121101E-5
Sialkot,2021-04-29,4.195268474442145E-5
Hyderabad,2021-04-29,2.1327432272398592E-5
Bahawalpur,2021-04-29,4.791382973845005E-5
Sargodha,2021-04-29,4.3417269373457515E-5
Sukkur,2021-04-29,2.9361857443986844E-5
Larkana,2021-04-29,3.2790387787115234E-5
Lahore,2021-04-30,6.849487257199479E-5
Karachi,2021-04-30,3.4252496042295215E-5
Islamabad,2021-04-30,5.7598212047376104E-5
Faisalabad,2021-04-30,4.5321097560520706E-5
Rawalpindi,2021-04-30,4.9343863355072904E-5
Multan,2021-04-30,3.335158951191834E-5
Peshawar,2021-04-30,2.5893569310392426E-5
Gujranwala,2021-04-30,5.576727302410945E-5
Quetta,2021-04-30,1.4661129817495584E-5
Sialkot,2021-04-30,3.451424527339281E-5
Hyderabad,2021-04-30,5.464834272618307E-5
Bahawalpur,2021-04-30,
Sargodha,2021-04-30,4.273593514081954E-5
Sukkur,2021-04-30,2.7756855039377717E-5
Larkana,2021-04-30,3.1187359094106655E-5
Lahore,2021-05-01,1.228728208481082E-4
Karachi,2021-05-01,2.773784635988929E-5
Islamabad,2021-05-01,6.20770668200715E-5
Faisalabad,2021-05-01,6.0309167275318415E-5
Rawalpindi,2021-05-01,5.358469546270881E-5
Multan,2021-05-01,5.263290533319801E-5
Peshawar,2021-05-01,3.3444500007332115E-5
Gujranwala,2021-05-01,7.560983300780069E-5
Quetta,2021-05-01,1.6196148678643323E-5
Sialkot,2021-05-01,4.350948839321635E-5
Hyderabad,2021-05-01,3.478287481018082E-5
Bahawalpur,2021-05-01,4.896540608243301E-5
Sargodha,2021-05-01,4.9889473308587435E-5
Sukkur,2021-05-01,2.8362810886225602E-5
Larkana,2021-05-01,3.245173510164191E-5
Lahore,2021-05-02,7.400865723326195E-5
Karachi,2021-05-02,2.637072077930772E-5
Islamabad,2021-05-02,4.830929696583153E-5
Faisalabad,2021-05-02,7.289336948497789E-5
Rawalpindi,2021-05-02,5.4482026707953806E-5
Multan,2021-05-02,4.8358564340614564E-5
Peshawar,2021-05-02,3.684033852988058E-5
Gujranwala,2021-05-02,7.280780533940704E-5
Quetta,2021-05-02,
Sialkot,2021-05-02,5.457046406657974E-5
Hyderabad,2021-05-02,4.224940645695878E-5
Bahawalpur,2021-05-02,4.323287944981981E-5
Sargodha,2021-05-02,6.193844435269158E-5
Sukkur,2021-05-02,3.703227751158494E-5
Larkana,2021-05-02,3.740793387746792E-5
Lahore,2021-05-03,9.260107958601962E-5
Karachi,2021-05-03,2.045318839104289E-5
Islamabad,2021-05-03,7.289243871471175E-5
Faisalabad,2021-05-03,4.553980461124133E-5
Rawalpindi,2021-05-03,6.437327613590943E-5
Multan,2021-05-03,4.808330600020617E-5
Peshawar,2021-05-03,3.628249111534424E-5
Gujranwala,2021-05-03,9.164165814051345E-5
Quetta,2021-05-03,1.2841688665754862E-5
Sialkot,2021-05-03,7.296370333898894E-5
Hyderabad,2021-05-03,1.862718522012166E-5
Bahawalpur,2021-05-03,3.406244721759973E-5
Sargodha,2021-05-03,4.4754349796234925E-5
Sukkur,2021-05-03,2.8856188060911305E-5
Larkana,2021-05-03,2.7418317999320284E-5
Lahore,2021-05-04,
Karachi,2021-05-04,2.8864607757527288E-5
Islamabad,2021-05-04,
Faisalabad,2021-05-04,
Rawalpindi,2021-05-04,
Multan,2021-05-04,3.9143521646255794E-5
Peshawar,2021-05-04,4.195769451152284E-5
Gujranwala,2021-05-04,
Quetta,2021-05-04,1.5199158376097059E-5
Sialkot,2021-05-04,
Hyderabad,2021-05-04,1.6257752441973726E-5
Bahawalpur,2021-05-04,3.444901501164806E-5
Sargodha,2021-05-04,
Sukkur,2021-05-04,2.396887304882877E-5
Larkana,2021-05-04,2.992405267363462E-5
Lahore,2021-05-05,6.573473623635334E-5
Karachi,2021-05-05,3.522429334343439E-5
Islamabad,2021-05-05,5.9246669749623025E-5
Faisalabad,2021-05-05,6.595651413352558E-5
Rawalpindi,2021-05-05,5.71018012954115E-5
Multan,2021-05-05,4.412104314081036E-5
Peshawar,2021-05-05,1.7833098063834387E-5
Gujranwala,2021-05-05,5.3680833481183466E-5
Quetta,2021-05-05,1.4239380064540062E-5
Sialkot,2021-05-05,4.200531498510085E-5
Hyderabad,2021-05-05,3.6624220117680736E-5
Bahawalpur,2021-05-05,4.223073439450412E-5
Sargodha,2021-05-05,4.150121244115844E-5
Sukkur,2021-05-05,4.3108520101424014E-5
Larkana,2021-05-05,3.651303239304556E-5
Lahore,2021-05-06,8.8254462916618E-5
Karachi,2021-05-06,6.873965320089297E-5
Islamabad,2021-05-06,6.327572143819646E-5
Faisalabad,2021-05-06,
Rawalpindi,2021-05-06,5.5697695584097644E-5
Multan,2021-05-06,3.2782137264789E-5
Peshawar,2021-05-06,1.971692864974066E-5
Gujranwala,2021-05-06,5.35895909113536E-5
Quetta,2021-05-06,1.648830647802131E-5
Sialkot,2021-05-06,4.8938950708997704E-5
Hyderabad,2021-05-06,3.965834318188011E-5
Bahawalpur,2021-05-06,2.1768754182400713E-5
Sargodha,2021-05-06,
Sukkur,2021-05-06,3.811089563926012E-5
Larkana,2021-05-06,2.86078583918546E-5
Lahore,2021-05-07,9.440041591139933E-5
Karachi,2021-05-07,6.029952250387966E-5
Islamabad,2021-05-07,6.0639104781882E-5
Faisalabad,2021-05-07,6.239124294316368E-5
Rawalpindi,2021-05-07,5.9545656550447235E-5
Multan,2021-05-07,5.7800283071212116E-5
Peshawar,2021-05-07,2.81156415410101E-5
Gujranwala,2021-05-07,8.862574063780647E-5
Quetta,2021-05-07,1.4104585130352144E-5
Sialkot,2021-05-07,6.730204864198402E-5
Hyderabad,2021-05-07,3.551388743649548E-5
Bahawalpur,2021-05-07,5.747615466407815E-5
Sargodha,2021-05-07,5.072210178936818E-5
Sukkur,2021-05-07,3.232473869353869E-5
Larkana,2021-05-07,3.079829412110227E-5
Lahore,2021-05-08,8.10286527165263E-5
Karachi,2021-05-08,4.220952201123786E-5
Islamabad,2021-05-08,4.76313420839907E-5
Faisalabad,2021-05-08,7.488727559526226E-5
Rawalpindi,2021-05-08,4.557551155160773E-5
Multan,2021-05-08,5.005584740454171E-5
Peshawar,2021-05-08,5.6153824535005644E-5
Gujranwala,2021-05-08,9.771310481217924E-5
Quetta,2021-05-08,1.4512866338947735E-5
Sialkot,2021-05-08,5.953515853528633E-5
Hyderabad,2021-05-08,3.218592216244871E-5
Bahawalpur,2021-05-08,4.6533046424603545E-5
Sargodha,2021-05-08,5.220112002320695E-5
Sukkur,2021-05-08,2.2402570381340724E-5
Larkana,2021-05-08,2.2305714144127583E-5
Lahore,2021-05-09,7.91781108581106E-5
Karachi,2021-05-09,2.2763963220881808E-5
Islamabad,2021-05-09,4.825783933582623E-5
Faisalabad,2021-05-09,6.595075807329632E-5
Rawalpindi,2021-05-09,4.8257839072842507E-5
Multan,2021-05-09,4.3043787134728926E-5
Peshawar,2021-05-09,4.0927884942678106E-5
Gujranwala,2021-05-09,1.1847974173795917E-4
Quetta,2021-05-09,1.5956954034647484E-5
Sialkot,2021-05-09,
Hyderabad,2021-05-09,3.1717561787131546E-5
Bahawalpur,2021-05-09,3.4037896440946755E-5
Sargodha,2021-05-09,8.826318304198224E-5
Sukkur,2021-05-09,2.662667370138526E-5
Larkana,2021-05-09,3.2251997769637643E-5
Lahore,2021-05-10,6.707839022603886E-5
Karachi,2021-05-10,2.5520613953404873E-5
Islamabad,2021-05-10,2.4600341919521947E-5
Faisalabad,2021-05-10,6.424393439285273E-5
Rawalpindi,2021-05-10,2.6719393954315448E-5
Multan,2021-05-10,3.860816516089377E-5
Peshawar,2021-05-10,3.944323658019293E-5
Gujranwala,2021-05-10,7.534469926675155E-5
Quetta,2021-05-10,6.518527707982883E-6
Sialkot,2021-05-10,3.611560251090209E-5
Hyderabad,2021-05-10,2.8102073178122463E-5
Bahawalpur,2021-05-10,3.537767108418012E-5
Sargodha,2021-05-10,6.167293279734334E-5
Sukkur,2021-05-10,2.49273063217216E-5
Larkana,2021-05-10,3.530510903444688E-5
Lahore,2021-05-11,5.390030463316218E-5
Karachi,2021-05-11,2.5033164050853233E-5
Islamabad,2021-05-11,3.269304690803019E-5
Faisalabad,2021-05-11,6.859142603511462E-5
Rawalpindi,2021-05-11,3.7958337262836295E-5
Multan,2021-05-11,4.912576256810886E-5
Peshawar,2021-05-11,2.5277454076691556E-5
Gujranwala,2021-05-11,5.9338531615091046E-5
Quetta,2021-05-11,1.262067204039016E-5
Sialkot,2021-05-11,4.7352303378080744E-5
Hyderabad,2021-05-11,2.814217503956953E-5
Bahawalpur,2021-05-11,5.026590442035871E-5
Sargodha,2021-05-11,3.866098696865152E-5
Sukkur,2021-05-11,3.471342784345849E-5
Larkana,2021-05-11,3.866031394529237E-5
Lahore,2021-05-12,5.572739132942659E-5
Karachi,2021-05-12,2.2417646510724407E-5
Islamabad,2021-05-12,4.116382645266126E-5
Faisalabad,2021-05-12,4.73734602371106E-5
Rawalpindi,2021-05-12,3.926337530920507E-5
Multan,2021-05-12,4.67928967389689E-5
Peshawar,2021-05-12,3.777369143622008E-5
Gujranwala,2021-05-12,
Quetta,2021-05-12,2.0191350478486006E-5
Sialkot,2021-05-12,
Hyderabad,2021-05-12,2.0355493597567995E-5
Bahawalpur,2021-05-12,3.897206734632205E-5
Sargodha,2021-05-12,4.992850402494362E-5
Sukkur,2021-05-12,2.7344558137158586E-5
Larkana,2021-05-12,3.362253042176367E-5
Lahore,2021-05-13,3.73043814721442E-5
Karachi,2021-05-13,1.0633970870007225E-5
Islamabad,2021-05-13,2.546928126760619E-5
Faisalabad,2021-05-13,3.8656630507891744E-5
Rawalpindi,2021-05-13,2.7266607139045595E-5
Multan,2021-05-13,3.385183816727411E-5
Peshawar,2021-05-13,4.1437886287677156E-5
Gujranwala,2021-05-13,3.818812255718799E-5
Quetta,2021-05-13,9.523213618294015E-6
Sialkot,2021-05-13,3.180456789268113E-5
Hyderabad,2021-05-13,1.4341799330479148E-5
Bahawalpur,2021-05-13,3.408809086235013E-5
Sargodha,2021-05-13,3.12781116830177E-5
Sukkur,2021-05-13,2.0675493298911876E-5
Larkana,2021-05-13,2.0056436749702185E-5
Lahore,2021-05-14,5.4108139947384584E-5
Karachi,2021-05-14,1.6174543357148982E-5
Islamabad,2021-05-14,2.939969751567713E-5
Faisalabad,2021-05-14,5.386860032740626E-5
Rawalpindi,2021-05-14,2.6640041536965042E-5
Multan,2021-05-14,3.998417240873648E-5
Peshawar,2021-05-14,3.660874564035341E-5
Gujranwala,2021-05-14,4.9552998563578636E-5
Quetta,2021-05-14,1.0918805219506859E-5
Sialkot,2021-05-14,4.185905681398447E-5
Hyderabad,2021-05-14,2.4634670661038147E-5
Bahawalpur,2021-05-14,3.340054282470381E-5
Sargodha,2021-05-14,4.575835886366376E-5
Sukkur,2021-05-14,2.4145879944744562E-5
Larkana,2021-05-14,2.238954719278999E-5
Lahore,2021-05-15,5.034836793185178E-5
Karachi,2021-05-15,3.318668574159882E-5
Islamabad,2021-05-15,3.560119060502972E-5
Faisalabad,2021-05-15,5.1590310709340546E-5
Rawalpindi,2021-05-15,3.60734586261222E-5
Multan,2021-05-15,3.596549554455612E-5
Peshawar,2021-05-15,4.05538469794189E-5
Gujranwala,2021-05-15,3.809398064986133E-5
Quetta,2021-05-15,1.3048596812416206E-5
Sialkot,2021-05-15,3.700604280264934E-5
Hyderabad,2021-05-15,3.621984869554779E-5
Bahawalpur,2021-05-15,2.9399190155396533E-5
Sargodha,2021-05-15,3.3182458558407685E-5
Sukkur,2021-05-15,2.619301997655575E-5
Larkana,2021-05-15,2.3549075413695594E-5
Lahore,2021-05-16,5.356391398913633E-5
Karachi,2021-05-16,3.736822624411795E-5
Islamabad,2021-05-16,3.219986450229083E-5
Faisalabad,2021-05-16,3.161719003833422E-5
Rawalpindi,2021-05-16,3.186860599582419E-5
